ID,Population,Colour,BodyRegion,Background,Background2,dS,dL
m101,Hawaii,courtship,botflank,Stem1,other,1.623548042,22.520466
m101,Hawaii,courtship,botflank,Stem2,other,2.620124466,13.5508106
m101b,Hawaii,courtship,botflank,Leaf_B1,other,1.82494871,10.5268702
m101b,Hawaii,courtship,botflank,Leaf_B2,other,1.296041844,11.8455775
m101b,Hawaii,courtship,botflank,Leaf_T1,other,2.777230814,26.1807167
m101b,Hawaii,courtship,botflank,Leaf_T2,other,0.867677923,27.2565256
m101b,Hawaii,courtship,botflank,Stem1,other,1.658521371,21.0954153
m101b,Hawaii,courtship,botflank,Stem2,other,2.618753935,12.1257598
m101c,Hawaii,courtship,botflank,Leaf_B1,other,0.925164308,5.187592
m101c,Hawaii,courtship,botflank,Leaf_B2,other,1.60362026,6.5062994
m101c,Hawaii,courtship,botflank,Leaf_T1,other,4.327975065,20.8414386
m101c,Hawaii,courtship,botflank,Leaf_T2,other,1.803794828,21.9172474
m101c,Hawaii,courtship,botflank,Stem1,other,2.364279498,15.7561371
m101c,Hawaii,courtship,botflank,Stem2,other,3.363331424,6.7864816
m104,Hawaii,courtship,botflank,Leaf_B1,other,2.088005767,15.7115497
m104,Hawaii,courtship,botflank,Leaf_B2,other,2.072147494,17.030257
m104,Hawaii,courtship,botflank,Leaf_T1,other,4.182824217,31.3653963
m104,Hawaii,courtship,botflank,Leaf_T2,other,2.075482561,32.4412051
m104,Hawaii,courtship,botflank,Stem1,other,1.13091837,26.2800948
m104,Hawaii,courtship,botflank,Stem2,other,2.208125415,17.3104393
m21,Hawaii,courtship,botflank,Leaf_B1,other,4.328006227,24.7568077
m21,Hawaii,courtship,botflank,Leaf_B2,other,3.525864755,26.075515
m21,Hawaii,courtship,botflank,Leaf_T1,other,1.369780219,40.4106542
m21,Hawaii,courtship,botflank,Leaf_T2,other,2.980353065,41.4864631
m21,Hawaii,courtship,botflank,Stem1,other,3.862486461,35.3253528
m21,Hawaii,courtship,botflank,Stem2,other,4.263616166,26.3556973
m2bh,Hawaii,courtship,botflank,Leaf_B1,other,4.411201238,24.0765536
m2bh,Hawaii,courtship,botflank,Leaf_B2,other,3.585478706,25.3952609
m2bh,Hawaii,courtship,botflank,Leaf_T1,other,1.923346453,39.7304001
m2bh,Hawaii,courtship,botflank,Leaf_T2,other,3.137502701,40.806209
m2bh,Hawaii,courtship,botflank,Stem1,other,3.695763134,34.6450987
m2bh,Hawaii,courtship,botflank,Stem2,other,3.941595911,25.6754432
m2d,Hawaii,courtship,botflank,Leaf_B1,other,1.874453742,14.0566949
m2d,Hawaii,courtship,botflank,Leaf_B2,other,2.643012852,15.3754022
m2d,Hawaii,courtship,botflank,Leaf_T1,other,5.764680934,29.7105415
m2d,Hawaii,courtship,botflank,Leaf_T2,other,3.130660353,30.7863503
m2d,Hawaii,courtship,botflank,Stem1,other,2.659381446,24.62524
m2d,Hawaii,courtship,botflank,Stem2,other,3.327169194,15.6555845
m40,Hawaii,courtship,botflank,Leaf_B1,other,3.832019892,22.6478125
m40,Hawaii,courtship,botflank,Leaf_B2,other,3.00716858,23.9665198
m40,Hawaii,courtship,botflank,Leaf_T1,other,1.152169826,38.301659
m40,Hawaii,courtship,botflank,Leaf_T2,other,2.499638808,39.3774679
m40,Hawaii,courtship,botflank,Stem1,other,3.544728512,33.2163576
m40,Hawaii,courtship,botflank,Stem2,other,3.959281693,24.2467021
m40c,Hawaii,courtship,botflank,Leaf_B1,other,3.453689165,29.8322215
m40c,Hawaii,courtship,botflank,Leaf_B2,other,2.744085196,31.1509289
m40c,Hawaii,courtship,botflank,Leaf_T1,other,2.467329866,45.4860681
m40c,Hawaii,courtship,botflank,Leaf_T2,other,2.330361864,46.561877
m40c,Hawaii,courtship,botflank,Stem1,other,2.427751795,40.4007666
m40c,Hawaii,courtship,botflank,Stem2,other,2.874683049,31.4311112
m40d,Hawaii,courtship,botflank,Leaf_B1,other,2.294106522,2.4047649
m40d,Hawaii,courtship,botflank,Leaf_B2,other,2.335164484,1.0860576
m40d,Hawaii,courtship,botflank,Leaf_T1,other,4.45220097,13.2490816
m40d,Hawaii,courtship,botflank,Leaf_T2,other,2.363264378,14.3248905
m40d,Hawaii,courtship,botflank,Stem1,other,1.239014482,8.1637802
m40d,Hawaii,courtship,botflank,Stem2,other,2.246320225,0.8058753
m44b,Hawaii,courtship,botflank,Leaf_B1,other,0.749289882,23.8872437
m44b,Hawaii,courtship,botflank,Leaf_B2,other,1.386094453,25.2059511
m44b,Hawaii,courtship,botflank,Leaf_T1,other,4.180250901,39.5410903
m44b,Hawaii,courtship,botflank,Leaf_T2,other,1.615041945,40.6168992
m44b,Hawaii,courtship,botflank,Stem1,other,2.163253402,34.4557888
m44b,Hawaii,courtship,botflank,Stem2,other,3.159398509,25.4861334
m67d,Hawaii,courtship,botflank,Leaf_B1,other,2.297800099,0.4523322
m67d,Hawaii,courtship,botflank,Leaf_B2,other,3.084384457,0.8663752
m67d,Hawaii,courtship,botflank,Leaf_T1,other,6.130779212,15.2015144
m67d,Hawaii,courtship,botflank,Leaf_T2,other,3.519618687,16.2773232
m67d,Hawaii,courtship,botflank,Stem1,other,3.040600269,10.1162129
m67d,Hawaii,courtship,botflank,Stem2,other,3.723090956,1.1465574
m69,Hawaii,courtship,botflank,Leaf_B1,other,1.828654401,23.9817312
m69,Hawaii,courtship,botflank,Leaf_B2,other,1.017584108,25.3004385
m69,Hawaii,courtship,botflank,Leaf_T1,other,2.27613183,39.6355778
m69,Hawaii,courtship,botflank,Leaf_T2,other,0.582740099,40.7113866
m69,Hawaii,courtship,botflank,Stem1,other,2.247855265,34.5502763
m69,Hawaii,courtship,botflank,Stem2,other,2.963334774,25.5806208
m73d,Hawaii,courtship,botflank,Leaf_B1,other,2.702463201,14.1977909
m73d,Hawaii,courtship,botflank,Leaf_B2,other,1.862420899,15.5164983
m73d,Hawaii,courtship,botflank,Leaf_T1,other,1.814925966,29.8516375
m73d,Hawaii,courtship,botflank,Leaf_T2,other,1.574388804,30.9274464
m73d,Hawaii,courtship,botflank,Stem1,other,2.957498973,24.766336
m73d,Hawaii,courtship,botflank,Stem2,other,3.404128482,15.7966806
m78,Hawaii,courtship,botflank,Leaf_B1,other,2.210029805,17.7053323
m78,Hawaii,courtship,botflank,Leaf_B2,other,3.066858046,19.0240397
m78,Hawaii,courtship,botflank,Leaf_T1,other,5.957243257,33.3591789
m78,Hawaii,courtship,botflank,Leaf_T2,other,3.429444198,34.4349878
m78,Hawaii,courtship,botflank,Stem1,other,3.5197521,28.2738775
m78,Hawaii,courtship,botflank,Stem2,other,4.320411489,19.304222
m78b,Hawaii,courtship,botflank,Leaf_B1,other,1.296095115,25.1982043
m78b,Hawaii,courtship,botflank,Leaf_B2,other,0.867745131,26.5169117
m78b,Hawaii,courtship,botflank,Leaf_T1,other,3.081223066,40.8520509
m78b,Hawaii,courtship,botflank,Leaf_T2,other,0.652860065,41.9278597
m78b,Hawaii,courtship,botflank,Stem1,other,1.591701736,35.7667494
m78b,Hawaii,courtship,botflank,Stem2,other,2.588709059,26.7970939
m79c,Hawaii,courtship,botflank,Leaf_B1,other,4.126200144,19.9055737
m79c,Hawaii,courtship,botflank,Leaf_B2,other,3.33675922,21.2242811
m79c,Hawaii,courtship,botflank,Leaf_T1,other,0.800045664,35.5594203
m79c,Hawaii,courtship,botflank,Leaf_T2,other,2.840832535,36.6352291
m79c,Hawaii,courtship,botflank,Stem1,other,4.331885033,30.4741188
m79c,Hawaii,courtship,botflank,Stem2,other,4.777799031,21.5044633
m80b,Hawaii,courtship,botflank,Leaf_B1,other,1.105398633,20.915101
m80b,Hawaii,courtship,botflank,Leaf_B2,other,0.629396533,22.2338083
m80b,Hawaii,courtship,botflank,Leaf_T1,other,3.012629242,36.5689476
m80b,Hawaii,courtship,botflank,Leaf_T2,other,0.401316809,37.6447564
m80b,Hawaii,courtship,botflank,Stem1,other,1.860402231,31.4836461
m80b,Hawaii,courtship,botflank,Stem2,other,2.805132237,22.5139906
m82d,Hawaii,courtship,botflank,Leaf_B1,other,1.663209731,9.2102191
m82d,Hawaii,courtship,botflank,Leaf_B2,other,2.06893394,10.5289264
m82d,Hawaii,courtship,botflank,Leaf_T1,other,4.437642875,24.8640656
m82d,Hawaii,courtship,botflank,Leaf_T2,other,2.092047586,25.9398745
m82d,Hawaii,courtship,botflank,Stem1,other,2.085795615,19.7787642
m82d,Hawaii,courtship,botflank,Stem2,other,3.172450015,10.8091087
m89,Hawaii,courtship,botflank,Leaf_B1,other,2.995387619,28.5509992
m89,Hawaii,courtship,botflank,Leaf_B2,other,3.766786607,29.8697066
m89,Hawaii,courtship,botflank,Leaf_T1,other,6.989022718,44.2048458
m89,Hawaii,courtship,botflank,Leaf_T2,other,4.369815253,45.2806546
m89,Hawaii,courtship,botflank,Stem1,other,3.915032924,39.1195443
m89,Hawaii,courtship,botflank,Stem2,other,4.296459081,30.1498888
m9,Hawaii,courtship,botflank,Leaf_B1,other,2.407818773,18.4223834
m9,Hawaii,courtship,botflank,Leaf_B2,other,1.575903837,19.7410908
m9,Hawaii,courtship,botflank,Leaf_T1,other,2.567792163,34.07623
m9,Hawaii,courtship,botflank,Leaf_T2,other,1.466293768,35.1520389
m9,Hawaii,courtship,botflank,Stem1,other,1.925463766,28.9909285
m9,Hawaii,courtship,botflank,Stem2,other,2.313990848,20.0212731
m90,Hawaii,courtship,botflank,Leaf_B1,other,2.043897947,30.1745186
m90,Hawaii,courtship,botflank,Leaf_B2,other,2.698175503,31.4932259
m90,Hawaii,courtship,botflank,Leaf_T1,other,5.54725217,45.8283652
m90,Hawaii,courtship,botflank,Leaf_T2,other,3.01024791,46.904174
m90,Hawaii,courtship,botflank,Stem1,other,2.407252652,40.7430637
m90,Hawaii,courtship,botflank,Stem2,other,3.241188378,31.7734082
m90,Hawaii,courtship,botflank,Leaf_B1,other,2.043897947,30.1745186
m90,Hawaii,courtship,botflank,Leaf_B2,other,2.698175503,31.4932259
m90,Hawaii,courtship,botflank,Leaf_T1,other,5.54725217,45.8283652
m90,Hawaii,courtship,botflank,Leaf_T2,other,3.01024791,46.904174
m90,Hawaii,courtship,botflank,Stem1,other,2.407252652,40.7430637
m90,Hawaii,courtship,botflank,Stem2,other,3.241188378,31.7734082
m95d,Hawaii,courtship,botflank,Leaf_B1,other,1.168585,16.6264464
m95d,Hawaii,courtship,botflank,Leaf_B2,other,0.777775978,17.9451538
m95d,Hawaii,courtship,botflank,Leaf_T1,other,3.244582847,32.280293
m95d,Hawaii,courtship,botflank,Leaf_T2,other,0.757009023,33.3561018
m95d,Hawaii,courtship,botflank,Stem1,other,1.45933386,27.1949915
m95d,Hawaii,courtship,botflank,Stem2,other,2.451987028,18.225336
m99,Hawaii,courtship,botflank,Leaf_B1,other,2.170155297,17.1809172
m99,Hawaii,courtship,botflank,Leaf_B2,other,2.314456526,18.4996246
m99,Hawaii,courtship,botflank,Leaf_T1,other,5.042806986,32.8347638
m99,Hawaii,courtship,botflank,Leaf_T2,other,2.700542461,33.9105727
m99,Hawaii,courtship,botflank,Stem1,other,0.940258879,27.7494623
m99,Hawaii,courtship,botflank,Stem2,other,1.512847575,18.7798069
ms5,Hawaii,courtship,botflank,Leaf_B1,other,0.836576118,12.4720014
ms5,Hawaii,courtship,botflank,Leaf_B2,other,0.716847761,13.7907087
ms5,Hawaii,courtship,botflank,Leaf_T1,other,3.227941122,28.125848
ms5,Hawaii,courtship,botflank,Leaf_T2,other,0.691446527,29.2016568
ms5,Hawaii,courtship,botflank,Stem1,other,2.248729998,23.0405465
ms5,Hawaii,courtship,botflank,Stem2,other,3.184720036,14.070891
m108,Kenya,courtship,botflank,Leaf_B1,other,4.014380491,26.7851378
m108,Kenya,courtship,botflank,Leaf_B2,other,5.664586444,26.8788415
m108,Kenya,courtship,botflank,Leaf_T1,other,1.987453069,48.7201774
m108,Kenya,courtship,botflank,Leaf_T2,other,3.52466,47.1975583
m108,Kenya,courtship,botflank,Stem1,other,6.540692746,28.8212228
m108,Kenya,courtship,botflank,Stem2,other,5.725419867,34.2459814
m11b,Kenya,courtship,botflank,Leaf_B1,other,3.917099076,27.3342307
m11b,Kenya,courtship,botflank,Leaf_B2,other,5.578955652,27.4279344
m11b,Kenya,courtship,botflank,Leaf_T1,other,3.396285323,49.2692704
m11b,Kenya,courtship,botflank,Leaf_T2,other,4.251490378,47.7466513
m11b,Kenya,courtship,botflank,Stem1,other,6.124284799,29.3703157
m11b,Kenya,courtship,botflank,Stem2,other,5.343084354,34.7950744
m13,Kenya,courtship,botflank,Leaf_B1,other,3.989012203,21.6019134
m13,Kenya,courtship,botflank,Leaf_B2,other,5.649305819,21.6956171
m13,Kenya,courtship,botflank,Leaf_T1,other,3.253551239,43.536953
m13,Kenya,courtship,botflank,Leaf_T2,other,4.223566031,42.0143339
m13,Kenya,courtship,botflank,Stem1,other,6.17882989,23.6379984
m13,Kenya,courtship,botflank,Stem2,other,5.434560871,29.062757
m17a,Kenya,courtship,botflank,Leaf_B1,other,2.359290845,19.6272874
m17a,Kenya,courtship,botflank,Leaf_B2,other,4.025065853,19.7209911
m17a,Kenya,courtship,botflank,Leaf_T1,other,3.408647073,41.562327
m17a,Kenya,courtship,botflank,Leaf_T2,other,2.985785485,40.0397079
m17a,Kenya,courtship,botflank,Stem1,other,4.744299561,21.6633724
m17a,Kenya,courtship,botflank,Stem2,other,3.903279924,27.088131
m17b,Kenya,courtship,botflank,Leaf_B1,other,2.694096614,20.6331986
m17b,Kenya,courtship,botflank,Leaf_B2,other,4.36522947,20.7269023
m17b,Kenya,courtship,botflank,Leaf_T1,other,2.874672781,42.5682382
m17b,Kenya,courtship,botflank,Leaf_T2,other,2.876627893,41.0456191
m17b,Kenya,courtship,botflank,Stem1,other,5.139368673,22.6692836
m17b,Kenya,courtship,botflank,Stem2,other,4.332512146,28.0940422
m18c,Kenya,courtship,botflank,Leaf_B1,other,3.924046758,21.7725211
m18c,Kenya,courtship,botflank,Leaf_B2,other,5.554852359,21.8662249
m18c,Kenya,courtship,botflank,Leaf_T1,other,1.797232707,43.7075608
m18c,Kenya,courtship,botflank,Leaf_T2,other,3.321734658,42.1849417
m18c,Kenya,courtship,botflank,Stem1,other,6.45400019,23.8086062
m18c,Kenya,courtship,botflank,Stem2,other,5.657673688,29.2333648
m19c,Kenya,courtship,botflank,Leaf_B1,other,5.498915602,22.8638585
m19c,Kenya,courtship,botflank,Leaf_B2,other,7.099614955,22.9575622
m19c,Kenya,courtship,botflank,Leaf_T1,other,1.683442159,44.7988982
m19c,Kenya,courtship,botflank,Leaf_T2,other,4.493334507,43.2762791
m19c,Kenya,courtship,botflank,Stem1,other,8.102818205,24.8999435
m19c,Kenya,courtship,botflank,Stem2,other,7.276632603,30.3247022
m19c,Kenya,courtship,botflank,Leaf_B1,other,5.186918802,16.7198895
m19c,Kenya,courtship,botflank,Leaf_B2,other,6.769295812,16.8135932
m19c,Kenya,courtship,botflank,Leaf_T1,other,1.352084148,38.6549291
m19c,Kenya,courtship,botflank,Leaf_T2,other,4.117209702,37.13231
m19c,Kenya,courtship,botflank,Stem1,other,7.818170731,18.7559745
m19c,Kenya,courtship,botflank,Stem2,other,6.98523271,24.1807331
m203,Kenya,courtship,botflank,Leaf_B1,other,3.255078662,10.4416576
m203,Kenya,courtship,botflank,Leaf_B2,other,4.87524266,10.5353613
m203,Kenya,courtship,botflank,Leaf_T1,other,1.991871682,32.3766973
m203,Kenya,courtship,botflank,Leaf_T2,other,2.730005461,30.8540782
m203,Kenya,courtship,botflank,Stem1,other,5.811461685,12.4777426
m203,Kenya,courtship,botflank,Stem2,other,5.01170565,17.9025013
m20b,Kenya,courtship,botflank,Leaf_B1,other,6.125088417,26.3998591
m20b,Kenya,courtship,botflank,Leaf_B2,other,7.7383497,26.4935628
m20b,Kenya,courtship,botflank,Leaf_T1,other,3.495272091,48.3348987
m20b,Kenya,courtship,botflank,Leaf_T2,other,5.714619098,46.8122796
m20b,Kenya,courtship,botflank,Stem1,other,8.300731936,28.4359441
m20b,Kenya,courtship,botflank,Stem2,other,7.638224253,33.8607027
m211,Kenya,courtship,botflank,Leaf_B1,other,5.183702376,18.5744069
m211,Kenya,courtship,botflank,Leaf_B2,other,6.690543239,18.6681106
m211,Kenya,courtship,botflank,Leaf_T1,other,3.506257723,40.5094465
m211,Kenya,courtship,botflank,Leaf_T2,other,4.946085454,38.9868274
m211,Kenya,courtship,botflank,Stem1,other,7.151880771,20.6104919
m211,Kenya,courtship,botflank,Stem2,other,6.584100235,26.0352505
m212,Kenya,courtship,botflank,Leaf_B1,other,1.413555571,16.1210285
m212,Kenya,courtship,botflank,Leaf_B2,other,2.881257023,16.2147322
m212,Kenya,courtship,botflank,Leaf_T1,other,4.581291732,38.0560681
m212,Kenya,courtship,botflank,Leaf_T2,other,3.125506013,36.533449
m212,Kenya,courtship,botflank,Stem1,other,3.266948858,18.1571135
m212,Kenya,courtship,botflank,Stem2,other,2.5283566,23.5818721
m22a,Kenya,courtship,botflank,Leaf_B1,other,1.824983794,19.9916372
m22a,Kenya,courtship,botflank,Leaf_B2,other,3.244963679,20.0853409
m22a,Kenya,courtship,botflank,Leaf_T1,other,4.478207481,41.9266769
m22a,Kenya,courtship,botflank,Leaf_T2,other,3.262986676,40.4040578
m22a,Kenya,courtship,botflank,Stem1,other,3.539067255,22.0277222
m22a,Kenya,courtship,botflank,Stem2,other,2.895880432,27.4524809
m28a,Kenya,courtship,botflank,Leaf_B1,other,5.783512817,20.4801455
m28a,Kenya,courtship,botflank,Leaf_B2,other,7.299543268,20.5738492
m28a,Kenya,courtship,botflank,Leaf_T1,other,4.531836579,42.4151851
m28a,Kenya,courtship,botflank,Leaf_T2,other,5.928190642,40.8925661
m28a,Kenya,courtship,botflank,Stem1,other,7.526705497,22.5162305
m28a,Kenya,courtship,botflank,Stem2,other,6.998606918,27.9409891
m32a,Kenya,courtship,botflank,Leaf_B1,other,4.476089264,19.1541814
m32a,Kenya,courtship,botflank,Leaf_B2,other,6.048882156,19.2478851
m32a,Kenya,courtship,botflank,Leaf_T1,other,3.713797042,41.0892211
m32a,Kenya,courtship,botflank,Leaf_T2,other,4.717854053,39.566602
m32a,Kenya,courtship,botflank,Stem1,other,6.399395344,21.1902664
m32a,Kenya,courtship,botflank,Stem2,other,5.786874974,26.6150251
m52,Kenya,courtship,botflank,Leaf_B1,other,1.82501269,27.2045835
m52,Kenya,courtship,botflank,Leaf_B2,other,3.477911334,27.2982872
m52,Kenya,courtship,botflank,Leaf_T1,other,3.15671135,49.1396231
m52,Kenya,courtship,botflank,Leaf_T2,other,2.13756343,47.617004
m52,Kenya,courtship,botflank,Stem1,other,4.413936355,29.2406685
m52,Kenya,courtship,botflank,Stem2,other,3.581786658,34.6654271
m52a,Kenya,courtship,botflank,Leaf_B1,other,6.347960635,25.8471606
m52a,Kenya,courtship,botflank,Leaf_B2,other,7.955172242,25.9408643
m52a,Kenya,courtship,botflank,Leaf_T1,other,3.941650981,47.7822002
m52a,Kenya,courtship,botflank,Leaf_T2,other,6.065637816,46.2595812
m52a,Kenya,courtship,botflank,Stem1,other,8.430698641,27.8832456
m52a,Kenya,courtship,botflank,Stem2,other,7.794046421,33.3080043
m55c,Kenya,courtship,botflank,Leaf_B1,other,1.751444356,23.5745682
m55c,Kenya,courtship,botflank,Leaf_B2,other,3.392357063,23.6682719
m55c,Kenya,courtship,botflank,Leaf_T1,other,3.536095475,45.5096078
m55c,Kenya,courtship,botflank,Leaf_T2,other,2.445784382,43.9869887
m55c,Kenya,courtship,botflank,Stem1,other,4.303021008,25.6106532
m55c,Kenya,courtship,botflank,Stem2,other,3.413060256,31.0354118
m56a,Kenya,courtship,botflank,Leaf_B1,other,0.925262774,22.0858886
m56a,Kenya,courtship,botflank,Leaf_B2,other,1.717512143,22.1795923
m56a,Kenya,courtship,botflank,Leaf_T1,other,5.340676334,44.0209282
m56a,Kenya,courtship,botflank,Leaf_T2,other,3.068226932,42.4983091
m56a,Kenya,courtship,botflank,Stem1,other,2.537026607,24.1219736
m56a,Kenya,courtship,botflank,Stem2,other,1.583342613,29.5467322
m56c,Kenya,courtship,botflank,Leaf_B1,other,5.812430097,22.5891518
m56c,Kenya,courtship,botflank,Leaf_B2,other,7.440885618,22.6828555
m56c,Kenya,courtship,botflank,Leaf_T1,other,2.732520557,44.5241915
m56c,Kenya,courtship,botflank,Leaf_T2,other,5.184039505,43.0015724
m56c,Kenya,courtship,botflank,Stem1,other,8.164614837,24.6252368
m56c,Kenya,courtship,botflank,Stem2,other,7.441067683,30.0499955
m63b,Kenya,courtship,botflank,Leaf_B1,other,2.802903148,30.791324
m63b,Kenya,courtship,botflank,Leaf_B2,other,4.471420211,30.8850277
m63b,Kenya,courtship,botflank,Leaf_T1,other,2.96763235,52.7263637
m63b,Kenya,courtship,botflank,Leaf_T2,other,3.055850558,51.2037446
m63b,Kenya,courtship,botflank,Stem1,other,5.179983255,32.827409
m63b,Kenya,courtship,botflank,Stem2,other,4.393141687,38.2521677
m64,Kenya,courtship,botflank,Leaf_B1,other,3.80685916,23.7551216
m64,Kenya,courtship,botflank,Leaf_B2,other,5.427298378,23.8488253
m64,Kenya,courtship,botflank,Leaf_T1,other,3.263561064,45.6901612
m64,Kenya,courtship,botflank,Leaf_T2,other,4.034593031,44.1675421
m64,Kenya,courtship,botflank,Stem1,other,5.912046486,25.7912066
m64,Kenya,courtship,botflank,Stem2,other,5.228518054,31.2159652
m64,Kenya,courtship,botflank,Leaf_B1,other,3.143964374,23.6815187
m64,Kenya,courtship,botflank,Leaf_B2,other,4.792640398,23.7752224
m64,Kenya,courtship,botflank,Leaf_T1,other,3.33463562,45.6165584
m64,Kenya,courtship,botflank,Leaf_T2,other,3.602778578,44.0939393
m64,Kenya,courtship,botflank,Stem1,other,5.325761139,25.7176037
m64,Kenya,courtship,botflank,Stem2,other,4.584401227,31.1423624
m64b,Kenya,courtship,botflank,Leaf_B1,other,5.559010752,28.8529759
m64b,Kenya,courtship,botflank,Leaf_B2,other,7.123176346,28.9466796
m64b,Kenya,courtship,botflank,Leaf_T1,other,3.252260325,50.7880156
m64b,Kenya,courtship,botflank,Leaf_T2,other,5.152322769,49.2653965
m64b,Kenya,courtship,botflank,Stem1,other,7.677600767,30.889061
m64b,Kenya,courtship,botflank,Stem2,other,7.053239722,36.3138196
m74a,Kenya,courtship,botflank,Leaf_B1,other,4.381255244,26.4815761
m74a,Kenya,courtship,botflank,Leaf_B2,other,6.013413006,26.5752798
m74a,Kenya,courtship,botflank,Leaf_T1,other,3.646620215,48.4166157
m74a,Kenya,courtship,botflank,Leaf_T2,other,4.702099823,46.8939966
m74a,Kenya,courtship,botflank,Stem1,other,6.414829465,28.5176611
m74a,Kenya,courtship,botflank,Stem2,other,5.726037921,33.9424197
m74b,Kenya,courtship,botflank,Leaf_B1,other,5.017859573,23.336778
m74b,Kenya,courtship,botflank,Leaf_B2,other,6.689832531,23.4304818
m74b,Kenya,courtship,botflank,Leaf_T1,other,3.171477958,45.2718177
m74b,Kenya,courtship,botflank,Leaf_T2,other,4.910760708,43.7491986
m74b,Kenya,courtship,botflank,Stem1,other,7.356479015,25.3728631
m74b,Kenya,courtship,botflank,Stem2,other,6.547826926,30.7976217
m74b,Kenya,courtship,botflank,Leaf_B1,other,3.972565383,21.9146941
m74b,Kenya,courtship,botflank,Leaf_B2,other,5.647530019,22.0083978
m74b,Kenya,courtship,botflank,Leaf_T1,other,2.863271785,43.8497338
m74b,Kenya,courtship,botflank,Leaf_T2,other,3.996414478,42.3271147
m74b,Kenya,courtship,botflank,Stem1,other,6.315681479,23.9507791
m74b,Kenya,courtship,botflank,Stem2,other,5.522565595,29.3755378
m7a,Kenya,courtship,botflank,Leaf_B1,other,2.227492525,18.4052041
m7a,Kenya,courtship,botflank,Leaf_B2,other,3.806884709,18.4989078
m7a,Kenya,courtship,botflank,Leaf_T1,other,2.932427714,40.3402437
m7a,Kenya,courtship,botflank,Leaf_T2,other,2.170867568,38.8176246
m7a,Kenya,courtship,botflank,Stem1,other,4.894862824,20.4412891
m7a,Kenya,courtship,botflank,Stem2,other,3.994536873,25.8660477
m7c,Kenya,courtship,botflank,Leaf_B1,other,2.414921353,13.7128534
m7c,Kenya,courtship,botflank,Leaf_B2,other,4.088436338,13.8065571
m7c,Kenya,courtship,botflank,Leaf_T1,other,3.212264,35.647893
m7c,Kenya,courtship,botflank,Leaf_T2,other,2.888509924,34.1252739
m7c,Kenya,courtship,botflank,Stem1,other,4.809799134,15.7489384
m7c,Kenya,courtship,botflank,Stem2,other,3.999707708,21.173697
