ID,Population,Colour,BodyRegion,Background,Background2,dS,dL
m22a,Kenya,display,gular,Leaf_T2,other,3.529308807,54.0171267
m22a,Kenya,display,gular,Stem1,other,4.421821936,35.6407911
m22a,Kenya,display,gular,Stem2,other,3.867783045,41.0655498
m23,Kenya,display,gular,Leaf_B1,other,3.058250083,20.928904
m23,Kenya,display,gular,Leaf_B2,other,4.682685422,21.0226077
m23,Kenya,display,gular,Leaf_T1,other,2.092211016,42.8639436
m23,Kenya,display,gular,Leaf_T2,other,2.574840983,41.3413245
m23,Kenya,display,gular,Stem1,other,5.663595047,22.964989
m23,Kenya,display,gular,Stem2,other,4.83389126,28.3897476
m24b,Kenya,display,gular,Leaf_B1,other,5.793330899,34.3850609
m24b,Kenya,display,gular,Leaf_B2,other,7.346952006,34.4787646
m24b,Kenya,display,gular,Leaf_T1,other,3.304896031,56.3201005
m24b,Kenya,display,gular,Leaf_T2,other,5.309675036,54.7974814
m24b,Kenya,display,gular,Stem1,other,7.916908433,36.4211459
m24b,Kenya,display,gular,Stem2,other,7.298226209,41.8459045
m28a,Kenya,display,gular,Leaf_B1,other,4.80466353,34.6754351
m28a,Kenya,display,gular,Leaf_B2,other,6.303533915,34.7691388
m28a,Kenya,display,gular,Leaf_T1,other,3.802091158,56.6104747
m28a,Kenya,display,gular,Leaf_T2,other,4.866181455,55.0878556
m28a,Kenya,display,gular,Stem1,other,6.648999736,36.7115201
m28a,Kenya,display,gular,Stem2,other,6.101850951,42.1362787
m32a,Kenya,display,gular,Leaf_B1,other,1.917188617,24.71043
m32a,Kenya,display,gular,Leaf_B2,other,3.329860532,24.8041337
m32a,Kenya,display,gular,Leaf_T1,other,4.619540675,46.6454696
m32a,Kenya,display,gular,Leaf_T2,other,3.466446199,45.1228505
m32a,Kenya,display,gular,Stem1,other,3.547733826,26.746515
m32a,Kenya,display,gular,Stem2,other,2.894192079,32.1712736
m48,Kenya,display,gular,Leaf_B1,other,3.32318159,32.268282
m48,Kenya,display,gular,Leaf_B2,other,4.9498175,32.3619857
m48,Kenya,display,gular,Leaf_T1,other,2.478264153,54.2033216
m48,Kenya,display,gular,Leaf_T2,other,3.129288535,52.6807025
m48,Kenya,display,gular,Stem1,other,5.701903569,34.304367
m48,Kenya,display,gular,Stem2,other,4.960590891,39.7291256
m52,Kenya,display,gular,Leaf_B1,other,4.845408811,33.1869141
m52,Kenya,display,gular,Leaf_B2,other,6.401121069,33.2806178
m52,Kenya,display,gular,Leaf_T1,other,2.931061299,55.1219538
m52,Kenya,display,gular,Leaf_T2,other,4.488426658,53.5993347
m52,Kenya,display,gular,Stem1,other,6.984207036,35.2229991
m52,Kenya,display,gular,Stem2,other,6.352766774,40.6477578
m52a,Kenya,display,gular,Leaf_B1,other,6.948471198,21.8457679
m52a,Kenya,display,gular,Leaf_B2,other,8.53629409,21.9394716
m52a,Kenya,display,gular,Leaf_T1,other,4.021833066,43.7808076
m52a,Kenya,display,gular,Leaf_T2,other,6.418904415,42.2581885
m52a,Kenya,display,gular,Stem1,other,9.090805125,23.8818529
m52a,Kenya,display,gular,Stem2,other,8.457001812,29.3066116
m55c,Kenya,display,gular,Leaf_B1,other,4.24544837,29.553122
m55c,Kenya,display,gular,Leaf_B2,other,5.918921992,29.6468257
m55c,Kenya,display,gular,Leaf_T1,other,2.680040177,51.4881616
m55c,Kenya,display,gular,Leaf_T2,other,4.100733874,49.9655425
m55c,Kenya,display,gular,Stem1,other,6.654545263,31.589207
m55c,Kenya,display,gular,Stem2,other,5.840314996,37.0139656
m56c,Kenya,display,gular,Leaf_B1,other,4.155842178,33.143821
m56c,Kenya,display,gular,Leaf_B2,other,5.781027717,33.2375247
m56c,Kenya,display,gular,Leaf_T1,other,3.141931485,55.0788607
m56c,Kenya,display,gular,Leaf_T2,other,4.171456063,53.5562416
m56c,Kenya,display,gular,Stem1,other,6.569961625,35.179906
m56c,Kenya,display,gular,Stem2,other,5.693196848,40.6046647
m58,Kenya,display,gular,Leaf_B1,other,2.867840982,26.358525
m58,Kenya,display,gular,Leaf_B2,other,4.331582206,26.4522287
m58,Kenya,display,gular,Leaf_T1,other,4.097315468,48.2935647
m58,Kenya,display,gular,Leaf_T2,other,3.716691229,46.7709456
m58,Kenya,display,gular,Stem1,other,4.597488118,28.39461
m58,Kenya,display,gular,Stem2,other,4.017758928,33.8193687
m63a,Kenya,display,gular,Leaf_B1,other,4.345027036,24.5505405
m63a,Kenya,display,gular,Leaf_B2,other,5.997018042,24.6442442
m63a,Kenya,display,gular,Leaf_T1,other,2.167589367,46.4855802
m63a,Kenya,display,gular,Leaf_T2,other,3.901808232,44.9629611
m63a,Kenya,display,gular,Stem1,other,6.785922664,26.5866255
m63a,Kenya,display,gular,Stem2,other,6.009159363,32.0113842
m63b,Kenya,display,gular,Leaf_B1,other,1.582052822,24.9748451
m63b,Kenya,display,gular,Leaf_B2,other,2.966636814,25.0685488
m63b,Kenya,display,gular,Leaf_T1,other,3.895680442,46.9098847
m63b,Kenya,display,gular,Leaf_T2,other,2.204869291,45.3872656
m63b,Kenya,display,gular,Stem1,other,4.135282507,27.0109301
m63b,Kenya,display,gular,Stem2,other,3.1941836,32.4356887
m64,Kenya,display,gular,Leaf_B1,other,3.37080426,31.4276637
m64,Kenya,display,gular,Leaf_B2,other,4.809505609,31.5213674
m64,Kenya,display,gular,Leaf_T1,other,4.205781518,53.3627034
m64,Kenya,display,gular,Leaf_T2,other,4.118242562,51.8400843
m64,Kenya,display,gular,Stem1,other,5.003007303,33.4637487
m64,Kenya,display,gular,Stem2,other,4.467747804,38.8885074
m64b,Kenya,display,gular,Leaf_B1,other,8.269735607,28.4673822
m64b,Kenya,display,gular,Leaf_B2,other,9.886836615,28.5610859
m64b,Kenya,display,gular,Leaf_T1,other,4.279545255,50.4024218
m64b,Kenya,display,gular,Leaf_T2,other,7.305471619,48.8798027
m64b,Kenya,display,gular,Stem1,other,10.70310718,30.5034672
m64b,Kenya,display,gular,Stem2,other,9.958562065,35.9282258
m72,Kenya,display,gular,Leaf_B1,other,4.683498101,34.1304025
m72,Kenya,display,gular,Leaf_B2,other,6.305478607,34.2241062
m72,Kenya,display,gular,Leaf_T1,other,1.590492675,56.0654422
m72,Kenya,display,gular,Leaf_T2,other,3.877218621,54.5428231
m72,Kenya,display,gular,Stem1,other,7.259074684,36.1664875
m72,Kenya,display,gular,Stem2,other,6.439771277,41.5912462
m74a,Kenya,display,gular,Leaf_B1,other,5.988773787,27.8144087
m74a,Kenya,display,gular,Leaf_B2,other,7.610338208,27.9081125
m74a,Kenya,display,gular,Leaf_T1,other,3.527364987,49.7494484
m74a,Kenya,display,gular,Leaf_T2,other,5.660873939,48.2268293
m74a,Kenya,display,gular,Stem1,other,8.14796844,29.8504938
m74a,Kenya,display,gular,Stem2,other,7.482169542,35.2752524
m74b,Kenya,display,gular,Leaf_B1,other,6.597723472,35.7555643
m74b,Kenya,display,gular,Leaf_B2,other,8.237718737,35.849268
m74b,Kenya,display,gular,Leaf_T1,other,3.143288541,57.6906039
m74b,Kenya,display,gular,Leaf_T2,other,5.878255642,56.1679848
m74b,Kenya,display,gular,Stem1,other,8.994409671,37.7916493
m74b,Kenya,display,gular,Stem2,other,8.247539013,43.2164079
m7a,Kenya,display,gular,Leaf_B1,other,3.501464213,33.2475587
m7a,Kenya,display,gular,Leaf_B2,other,2.953750762,33.3412624
m7a,Kenya,display,gular,Leaf_T1,other,7.610907527,55.1825983
m7a,Kenya,display,gular,Leaf_T2,other,5.190016956,53.6599793
m7a,Kenya,display,gular,Stem1,other,3.268477339,35.2836437
m7a,Kenya,display,gular,Stem2,other,2.773467852,40.7084024
m7c,Kenya,display,gular,Leaf_B1,other,5.271039754,27.9156173
m7c,Kenya,display,gular,Leaf_B2,other,6.931218192,28.009321
m7c,Kenya,display,gular,Leaf_T1,other,2.911543739,49.8506569
m7c,Kenya,display,gular,Leaf_T2,other,4.95452886,48.3280378
m7c,Kenya,display,gular,Stem1,other,7.576569262,29.9517023
m7c,Kenya,display,gular,Stem2,other,6.835867492,35.3764609
m8,Kenya,display,gular,Leaf_B1,other,3.521109379,28.6887562
m8,Kenya,display,gular,Leaf_B2,other,4.545081346,28.7824599
m8,Kenya,display,gular,Leaf_T1,other,5.765899486,50.6237958
m8,Kenya,display,gular,Leaf_T2,other,4.878253038,49.1011767
m8,Kenya,display,gular,Stem1,other,4.962151068,30.7248412
m8,Kenya,display,gular,Stem2,other,4.126499756,36.1495998
m8a,Kenya,display,gular,Leaf_B1,other,3.190768346,24.9655408
m8a,Kenya,display,gular,Leaf_B2,other,4.727217871,25.0592445
m8a,Kenya,display,gular,Leaf_T1,other,1.813616411,46.9005804
m8a,Kenya,display,gular,Leaf_T2,other,2.339164272,45.3779613
m8a,Kenya,display,gular,Stem1,other,5.745550014,27.0016258
m8a,Kenya,display,gular,Stem2,other,4.978832608,32.4263844
m8c,Kenya,display,gular,Leaf_B1,other,5.097168582,31.0238286
m8c,Kenya,display,gular,Leaf_B2,other,6.772229437,31.1175323
m8c,Kenya,display,gular,Leaf_T1,other,2.997281378,52.9588683
m8c,Kenya,display,gular,Leaf_T2,other,4.890670678,51.4362492
m8c,Kenya,display,gular,Stem1,other,7.444159241,33.0599136
m8c,Kenya,display,gular,Stem2,other,6.654878908,38.4846723
X29a,Kenya,display,gular,Leaf_B1,other,5.661126194,31.3875266
X29a,Kenya,display,gular,Leaf_B2,other,7.283887231,31.4812303
X29a,Kenya,display,gular,Leaf_T1,other,2.935707183,53.3225662
X29a,Kenya,display,gular,Leaf_T2,other,5.166925574,51.7999471
X29a,Kenya,display,gular,Stem1,other,7.933294048,33.4236116
X29a,Kenya,display,gular,Stem2,other,7.237155186,38.8483702
m108,Kenya,display,midflank,Leaf_B1,other,5.795516596,27.017334
m108,Kenya,display,midflank,Leaf_B2,other,7.354632123,27.1110377
m108,Kenya,display,midflank,Leaf_T1,other,2.816909029,48.9523737
m108,Kenya,display,midflank,Leaf_T2,other,5.085251872,47.4297546
m108,Kenya,display,midflank,Stem1,other,8.051589417,29.053419
m108,Kenya,display,midflank,Stem2,other,7.393867601,34.4781777
m11b,Kenya,display,midflank,Leaf_B1,other,5.446395139,26.9278085
m11b,Kenya,display,midflank,Leaf_B2,other,7.100510524,27.0215122
m11b,Kenya,display,midflank,Leaf_T1,other,3.601061338,48.8628481
m11b,Kenya,display,midflank,Leaf_T2,other,5.409150429,47.340229
m11b,Kenya,display,midflank,Stem1,other,7.588553983,28.9638935
m11b,Kenya,display,midflank,Stem2,other,6.884060139,34.3886521
m13,Kenya,display,midflank,Leaf_B1,other,6.105526879,28.6090939
m13,Kenya,display,midflank,Leaf_B2,other,7.737865642,28.7027977
m13,Kenya,display,midflank,Leaf_T1,other,3.710360279,50.5441336
m13,Kenya,display,midflank,Leaf_T2,other,5.84211845,49.0215145
m13,Kenya,display,midflank,Stem1,other,8.249133154,30.645179
m13,Kenya,display,midflank,Stem2,other,7.578044643,36.0699376
m17a,Kenya,display,midflank,Leaf_B1,other,5.200628131,30.3717884
m17a,Kenya,display,midflank,Leaf_B2,other,6.872284979,30.4654921
m17a,Kenya,display,midflank,Leaf_T1,other,3.368597135,52.3068281
m17a,Kenya,display,midflank,Leaf_T2,other,5.148185172,50.784209
m17a,Kenya,display,midflank,Stem1,other,7.441116224,32.4078734
m17a,Kenya,display,midflank,Stem2,other,6.683574447,37.8326321
m17b,Kenya,display,midflank,Leaf_B1,other,5.41932278,27.4369458
m17b,Kenya,display,midflank,Leaf_B2,other,7.059881689,27.5306495
m17b,Kenya,display,midflank,Leaf_T1,other,2.875333739,49.3719854
m17b,Kenya,display,midflank,Leaf_T2,other,5.007453007,47.8493663
m17b,Kenya,display,midflank,Stem1,other,7.707185346,29.4730308
m17b,Kenya,display,midflank,Stem2,other,6.99216094,34.8977894
m18c,Kenya,display,midflank,Leaf_B1,other,6.761729265,28.6779716
m18c,Kenya,display,midflank,Leaf_B2,other,8.382243274,28.7716753
m18c,Kenya,display,midflank,Leaf_T1,other,3.670784022,50.6130113
m18c,Kenya,display,midflank,Leaf_T2,other,6.191756762,49.0903922
m18c,Kenya,display,midflank,Stem1,other,9.004749515,30.7140567
m18c,Kenya,display,midflank,Stem2,other,8.322978078,36.1388153
m19c,Kenya,display,midflank,Leaf_B1,other,7.14936003,24.6017191
m19c,Kenya,display,midflank,Leaf_B2,other,8.767467677,24.6954228
m19c,Kenya,display,midflank,Leaf_T1,other,3.145227036,46.5367587
m19c,Kenya,display,midflank,Leaf_T2,other,6.162691865,45.0141396
m19c,Kenya,display,midflank,Stem1,other,9.661452046,26.6378041
m19c,Kenya,display,midflank,Stem2,other,8.87785745,32.0625627
m201,Kenya,display,midflank,Leaf_B1,other,3.671751978,26.3629113
m201,Kenya,display,midflank,Leaf_B2,other,5.241981868,26.456615
m201,Kenya,display,midflank,Leaf_T1,other,4.05485343,48.2979509
m201,Kenya,display,midflank,Leaf_T2,other,4.34779754,46.7753318
m201,Kenya,display,midflank,Stem1,other,5.79160487,28.3989963
m201,Kenya,display,midflank,Stem2,other,4.946728993,33.8237549
m20b,Kenya,display,midflank,Leaf_B1,other,5.760048552,26.7174776
m20b,Kenya,display,midflank,Leaf_B2,other,7.420007144,26.8111813
m20b,Kenya,display,midflank,Leaf_T1,other,3.863660851,48.6525173
m20b,Kenya,display,midflank,Leaf_T2,other,5.750508338,47.1298982
m20b,Kenya,display,midflank,Stem1,other,7.892553214,28.7535626
m20b,Kenya,display,midflank,Stem2,other,7.17828589,34.1783213
m211,Kenya,display,midflank,Leaf_B1,other,6.941909788,30.5651136
m211,Kenya,display,midflank,Leaf_B2,other,8.462534235,30.6588173
m211,Kenya,display,midflank,Leaf_T1,other,4.913613842,52.5001533
m211,Kenya,display,midflank,Leaf_T2,other,6.791262167,50.9775342
m211,Kenya,display,midflank,Stem1,other,8.761966455,32.6011987
m211,Kenya,display,midflank,Stem2,other,8.234805306,38.0259573
m22a,Kenya,display,midflank,Leaf_B1,other,3.370472335,30.9507517
m22a,Kenya,display,midflank,Leaf_B2,other,4.860276953,31.0444554
m22a,Kenya,display,midflank,Leaf_T1,other,4.106694274,52.8857913
m22a,Kenya,display,midflank,Leaf_T2,other,4.116041504,51.3631722
m22a,Kenya,display,midflank,Stem1,other,5.086210636,32.9868367
m22a,Kenya,display,midflank,Stem2,other,4.511647124,38.4115953
m23,Kenya,display,midflank,Leaf_B1,other,6.078557262,28.9520348
m23,Kenya,display,midflank,Leaf_B2,other,7.622436982,29.0457385
m23,Kenya,display,midflank,Leaf_T1,other,3.985537867,50.8870744
m23,Kenya,display,midflank,Leaf_T2,other,5.826797382,49.3644553
m23,Kenya,display,midflank,Stem1,other,8.044571027,30.9881198
m23,Kenya,display,midflank,Stem2,other,7.468722597,36.4128784
m24b,Kenya,display,midflank,Leaf_B1,other,3.644555276,20.1514421
m24b,Kenya,display,midflank,Leaf_B2,other,5.101775024,20.2451459
m24b,Kenya,display,midflank,Leaf_T1,other,4.020215918,42.0864818
m24b,Kenya,display,midflank,Leaf_T2,other,4.185858133,40.5638627
m24b,Kenya,display,midflank,Stem1,other,5.351622966,22.1875272
m24b,Kenya,display,midflank,Stem2,other,4.813339414,27.6122858
m28a,Kenya,display,midflank,Leaf_B1,other,4.619200184,26.3288965
m28a,Kenya,display,midflank,Leaf_B2,other,6.043587934,26.4226002
m28a,Kenya,display,midflank,Leaf_T1,other,4.442346462,48.2639361
m28a,Kenya,display,midflank,Leaf_T2,other,5.054710725,46.741317
m28a,Kenya,display,midflank,Stem1,other,6.186640656,28.3649815
m28a,Kenya,display,midflank,Stem2,other,5.710196044,33.7897401
m32a,Kenya,display,midflank,Leaf_B1,other,5.51086761,28.1023087
m32a,Kenya,display,midflank,Leaf_B2,other,7.077631319,28.1960124
m32a,Kenya,display,midflank,Leaf_T1,other,4.022399358,50.0373483
m32a,Kenya,display,midflank,Leaf_T2,other,5.54785749,48.5147292
m32a,Kenya,display,midflank,Stem1,other,7.417780455,30.1383937
m32a,Kenya,display,midflank,Stem2,other,6.830041102,35.5631523
m48,Kenya,display,midflank,Leaf_B1,other,3.094754849,19.8187539
m48,Kenya,display,midflank,Leaf_B2,other,4.727824086,19.9124576
m48,Kenya,display,midflank,Leaf_T1,other,3.214178286,41.7537936
m48,Kenya,display,midflank,Leaf_T2,other,3.450388956,40.2311745
m48,Kenya,display,midflank,Stem1,other,5.282583381,21.8548389
m48,Kenya,display,midflank,Stem2,other,4.564382816,27.2795976
m52,Kenya,display,midflank,Leaf_B1,other,4.867152466,29.5765853
m52,Kenya,display,midflank,Leaf_B2,other,6.473932788,29.670289
m52,Kenya,display,midflank,Leaf_T1,other,2.704364311,51.5116249
m52,Kenya,display,midflank,Leaf_T2,other,4.481492142,49.9890058
m52,Kenya,display,midflank,Stem1,other,7.111504389,31.6126703
m52,Kenya,display,midflank,Stem2,other,6.428106984,37.0374289
m52a,Kenya,display,midflank,Leaf_B1,other,4.769811523,26.5274959
m52a,Kenya,display,midflank,Leaf_B2,other,6.387890974,26.6211996
m52a,Kenya,display,midflank,Leaf_T1,other,3.52098371,48.4625355
m52a,Kenya,display,midflank,Leaf_T2,other,4.870494184,46.9399164
m52a,Kenya,display,midflank,Stem1,other,6.816161744,28.5635809
m52a,Kenya,display,midflank,Stem2,other,6.157162671,33.9883395
m55c,Kenya,display,midflank,Leaf_B1,other,5.473166198,28.9471534
m55c,Kenya,display,midflank,Leaf_B2,other,7.116329993,29.0408571
m55c,Kenya,display,midflank,Leaf_T1,other,3.320327167,50.882193
m55c,Kenya,display,midflank,Leaf_T2,other,5.265184479,49.359574
m55c,Kenya,display,midflank,Stem1,other,7.659485246,30.9832384
m55c,Kenya,display,midflank,Stem2,other,6.964901741,36.4079971
m56c,Kenya,display,midflank,Leaf_B1,other,7.971965134,28.9690218
m56c,Kenya,display,midflank,Leaf_B2,other,9.565720214,29.0627255
m56c,Kenya,display,midflank,Leaf_T1,other,4.652438924,50.9040614
m56c,Kenya,display,midflank,Leaf_T2,other,7.305598784,49.3814423
m56c,Kenya,display,midflank,Stem1,other,10.15931787,31.0051068
m56c,Kenya,display,midflank,Stem2,other,9.514256252,36.4298654
m58,Kenya,display,midflank,Leaf_B1,other,5.274091464,29.3418215
m58,Kenya,display,midflank,Leaf_B2,other,6.925224279,29.4355252
m58,Kenya,display,midflank,Leaf_T1,other,3.555611675,51.2768611
m58,Kenya,display,midflank,Leaf_T2,other,5.270419604,49.754242
m58,Kenya,display,midflank,Stem1,other,7.405754076,31.3779065
m58,Kenya,display,midflank,Stem2,other,6.704810195,36.8026651
m63a,Kenya,display,midflank,Leaf_B1,other,6.661096829,25.5076571
m63a,Kenya,display,midflank,Leaf_B2,other,8.291898213,25.6013608
m63a,Kenya,display,midflank,Leaf_T1,other,3.5897342,47.4426967
m63a,Kenya,display,midflank,Leaf_T2,other,6.110511234,45.9200777
m63a,Kenya,display,midflank,Stem1,other,8.922593725,27.5437421
m63a,Kenya,display,midflank,Stem2,other,8.227844572,32.9685007
m63b,Kenya,display,midflank,Leaf_B1,other,6.020528587,30.085565
m63b,Kenya,display,midflank,Leaf_B2,other,7.676454618,30.1792687
m63b,Kenya,display,midflank,Leaf_T1,other,3.455769174,52.0206046
m63b,Kenya,display,midflank,Leaf_T2,other,5.698339694,50.4979855
m63b,Kenya,display,midflank,Stem1,other,8.262010044,32.12165
m63b,Kenya,display,midflank,Stem2,other,7.545586498,37.5464086
m64,Kenya,display,midflank,Leaf_B1,other,8.246039107,32.7347471
m64,Kenya,display,midflank,Leaf_B2,other,9.883374308,32.8284508
m64,Kenya,display,midflank,Leaf_T1,other,5.120709234,54.6697867
m64,Kenya,display,midflank,Leaf_T2,other,7.762061107,53.1471676
m64,Kenya,display,midflank,Stem1,other,10.41483002,34.7708321
m64,Kenya,display,midflank,Stem2,other,9.744894965,40.1955907
m64b,Kenya,display,midflank,Leaf_B1,other,9.08061252,30.7652311
m64b,Kenya,display,midflank,Leaf_B2,other,10.63604594,30.8589348
m64b,Kenya,display,midflank,Leaf_T1,other,5.583564218,52.7002707
m64b,Kenya,display,midflank,Leaf_T2,other,8.291569046,51.1776516
m64b,Kenya,display,midflank,Stem1,other,11.23016684,32.8013161
m64b,Kenya,display,midflank,Stem2,other,10.61889243,38.2260747
m72,Kenya,display,midflank,Leaf_B1,other,4.44467917,26.6585385
m72,Kenya,display,midflank,Leaf_B2,other,6.109037165,26.7522422
m72,Kenya,display,midflank,Leaf_T1,other,2.656344375,48.5935782
m72,Kenya,display,midflank,Leaf_T2,other,4.240604753,47.0709591
m72,Kenya,display,midflank,Stem1,other,6.782252604,28.6946235
m72,Kenya,display,midflank,Stem2,other,6.023583871,34.1193822
m74a,Kenya,display,midflank,Leaf_B1,other,3.249221298,29.207614
m74a,Kenya,display,midflank,Leaf_B2,other,4.835204062,29.3013177
m74a,Kenya,display,midflank,Leaf_T1,other,4.079849803,51.1426536
m74a,Kenya,display,midflank,Leaf_T2,other,4.14340009,49.6200345
m74a,Kenya,display,midflank,Stem1,other,5.140539453,31.243699
m74a,Kenya,display,midflank,Stem2,other,4.438158645,36.6684576
m74b,Kenya,display,midflank,Leaf_B1,other,7.385219202,28.1345256
m74b,Kenya,display,midflank,Leaf_B2,other,9.060407328,28.2282293
m74b,Kenya,display,midflank,Leaf_T1,other,4.574205401,50.0695652
m74b,Kenya,display,midflank,Leaf_T2,other,7.068012606,48.5469461
m74b,Kenya,display,midflank,Stem1,other,9.655192073,30.1706106
m74b,Kenya,display,midflank,Stem2,other,8.890060873,35.5953692
m7a,Kenya,display,midflank,Leaf_B1,other,5.572787272,23.9641063
m7a,Kenya,display,midflank,Leaf_B2,other,7.191965718,24.05781
m7a,Kenya,display,midflank,Leaf_T1,other,2.597240066,45.899146
m7a,Kenya,display,midflank,Leaf_T2,other,4.948502433,44.3765269
m7a,Kenya,display,midflank,Stem1,other,7.916324588,26.0001913
m7a,Kenya,display,midflank,Stem2,other,7.20092428,31.42495
m7c,Kenya,display,midflank,Leaf_B1,other,7.647195026,25.9190566
m7c,Kenya,display,midflank,Leaf_B2,other,9.268525272,26.0127603
m7c,Kenya,display,midflank,Leaf_T1,other,4.509501229,47.8540963
m7c,Kenya,display,midflank,Leaf_T2,other,7.105653581,46.3314772
m7c,Kenya,display,midflank,Stem1,other,9.834097163,27.9551416
m7c,Kenya,display,midflank,Stem2,other,9.170427139,33.3799003
m8,Kenya,display,midflank,Leaf_B1,other,3.687715286,19.8556869
m8,Kenya,display,midflank,Leaf_B2,other,5.309651977,19.9493907
m8,Kenya,display,midflank,Leaf_T1,other,3.636448783,41.7907266
m8,Kenya,display,midflank,Leaf_T2,other,4.193240394,40.2681075
m8,Kenya,display,midflank,Stem1,other,5.709118362,21.891772
m8,Kenya,display,midflank,Stem2,other,5.014752516,27.3165306
m8a,Kenya,display,midflank,Leaf_B1,other,10.09397046,27.9276409
m8a,Kenya,display,midflank,Leaf_B2,other,11.69473075,28.0213446
m8a,Kenya,display,midflank,Leaf_T1,other,6.181366226,49.8626805
m8a,Kenya,display,midflank,Leaf_T2,other,9.163989733,48.3400615
m8a,Kenya,display,midflank,Stem1,other,12.40281293,29.9637259
m8a,Kenya,display,midflank,Stem2,other,11.7190573,35.3884846
m8c,Kenya,display,midflank,Leaf_B1,other,4.634434643,23.6608691
m8c,Kenya,display,midflank,Leaf_B2,other,6.294964046,23.7545728
m8c,Kenya,display,midflank,Leaf_T1,other,2.984693554,45.5959088
m8c,Kenya,display,midflank,Leaf_T2,other,4.546246495,44.0732897
m8c,Kenya,display,midflank,Stem1,other,6.884486315,25.6969541
m8c,Kenya,display,midflank,Stem2,other,6.149957328,31.1217128
X29a,Kenya,display,midflank,Leaf_B1,other,5.394141343,28.4711935
X29a,Kenya,display,midflank,Leaf_B2,other,7.044996675,28.5648972
X29a,Kenya,display,midflank,Leaf_T1,other,3.666864509,50.4062331
X29a,Kenya,display,midflank,Leaf_T2,other,5.406284583,48.883614
X29a,Kenya,display,midflank,Stem1,other,7.510016691,30.5072785
X29a,Kenya,display,midflank,Stem2,other,6.811523146,35.9320371
m20b,Kenya,display,topflank,Leaf_B1,other,5.311333857,29.1495937
m20b,Kenya,display,topflank,Leaf_B2,other,6.976888885,29.2432974
m20b,Kenya,display,topflank,Leaf_T1,other,3.516384022,51.0846333
m20b,Kenya,display,topflank,Leaf_T2,other,5.291955834,49.5620142
m20b,Kenya,display,topflank,Stem1,other,7.498899737,31.1856787
m20b,Kenya,display,topflank,Stem2,other,6.764841192,36.6104373
m23,Kenya,display,topflank,Leaf_B1,other,5.634624579,19.96816
m23,Kenya,display,topflank,Leaf_B2,other,7.249312578,20.0618637
m23,Kenya,display,topflank,Leaf_T1,other,2.760944254,41.9031997
m23,Kenya,display,topflank,Leaf_T2,other,5.055024715,40.3805806
m23,Kenya,display,topflank,Stem1,other,7.938009323,22.004245
m23,Kenya,display,topflank,Stem2,other,7.237983929,27.4290037
m24b,Kenya,display,topflank,Leaf_B1,other,5.142994787,13.8406822
m24b,Kenya,display,topflank,Leaf_B2,other,6.670194627,13.9343859
m24b,Kenya,display,topflank,Leaf_T1,other,3.138671655,35.7757218
m24b,Kenya,display,topflank,Leaf_T2,other,4.751939685,34.2531027
m24b,Kenya,display,topflank,Stem1,other,7.22507225,15.8767672
m24b,Kenya,display,topflank,Stem2,other,6.622610449,21.3015258
m52,Kenya,display,topflank,Leaf_B1,other,6.437783939,25.871625
m52,Kenya,display,topflank,Leaf_B2,other,8.054235787,25.9653287
m52,Kenya,display,topflank,Leaf_T1,other,2.957949803,47.8066646
m52,Kenya,display,topflank,Leaf_T2,other,5.660214279,46.2840455
m52,Kenya,display,topflank,Stem1,other,8.814668513,27.90771
m52,Kenya,display,topflank,Stem2,other,8.091648804,33.3324686
m56c,Kenya,display,topflank,Leaf_B1,other,5.688657109,23.0112947
m56c,Kenya,display,topflank,Leaf_B2,other,7.348738849,23.1049984
m56c,Kenya,display,topflank,Leaf_T1,other,3.044141884,44.9463344
m56c,Kenya,display,topflank,Leaf_T2,other,5.295315765,43.4237153
m56c,Kenya,display,topflank,Stem1,other,8.004587305,25.0473797
m56c,Kenya,display,topflank,Stem2,other,7.262917751,30.4721384
m63a,Kenya,display,topflank,Leaf_B1,other,2.977549754,5.2708596
m63a,Kenya,display,topflank,Leaf_B2,other,4.598844775,5.3645633
m63a,Kenya,display,topflank,Leaf_T1,other,2.719090447,27.2058992
m63a,Kenya,display,topflank,Leaf_T2,other,2.952638988,25.6832801
m63a,Kenya,display,topflank,Stem1,other,5.327542248,7.3069446
m63a,Kenya,display,topflank,Stem2,other,4.593302966,12.7317032
X29,Kenya,display,topflank,Leaf_B1,other,5.013106196,27.9972057
X29,Kenya,display,topflank,Leaf_B2,other,6.636042503,28.0909094
X29,Kenya,display,topflank,Leaf_T1,other,3.283883197,49.9322453
X29,Kenya,display,topflank,Leaf_T2,other,4.910134619,48.4096262
X29,Kenya,display,topflank,Stem1,other,7.139176597,30.0332907
X29,Kenya,display,topflank,Stem2,other,6.469712887,35.4580493
X29,Kenya,display,topflank,Leaf_B1,other,4.99858877,25.0039929
X29,Kenya,display,topflank,Leaf_B2,other,6.588437057,25.0976966
X29,Kenya,display,topflank,Leaf_T1,other,2.99509104,46.9390326
X29,Kenya,display,topflank,Leaf_T2,other,4.691306984,45.4164135
X29,Kenya,display,topflank,Stem1,other,7.158945797,27.0400779
X29,Kenya,display,topflank,Stem2,other,6.506322,32.4648366
m20b,Kenya,display,botflank,Leaf_B1,other,5.932333694,28.8632206
m20b,Kenya,display,botflank,Leaf_B2,other,7.552923814,28.9569243
m20b,Kenya,display,botflank,Leaf_T1,other,3.311829356,50.7982602
