wavelength,leafb1,leafb2,leafb3,leafb4,leafb5,leafb6,leafb7,leafb8,leafb9,leafb10,leafb11,leafb12,leafb13,leafb14,leafb15,leafb16,leafb17,leafb18,leafb19,leafb20,leafb21,leafb22,leafb23,leafb24,leafb25,leafb26,leafb27,leafb28,leafb29,leafb30,leafb31,leafb32,leafb33,leafb34,leafb35,leafb36,leafb37,leafb38,leafb39,leafb40,leaft1,leaft2,leaft3,leaft4,leaft5,leaft6,leaft7,leaft8,leaft9,leaft10,leaft11,leaft12,leaft13,leaft14,leaft15,leaft16,leaft17,leaft18,leaft19,leaft20,leaft21,leaft22,leaft23,leaft24,leaft25,leaft26,leaft27,leaft28,leaft29,leaft30,leaft31,leaft32,leaft33,leaft34,leaft35,leaft36,leaft37,leaft38,leaft39,leaft40,stem1,stem2,stem3,stem4,stem5,stem6,stem7,stem8,stem9,stem10,stem11,stem12,stem13,stem14,stem15,stem16,stem17,stem18,stem19,stem20,stem21,stem22,stem23,stem24,stem25,stem26,stem27,stem28,stem29,stem30,stem31,stem32,stem33,stem34,stem35,stem36,stem37,stem38,stem39,stem40
530,12.85444828,17.83648276,27.7042069,13.18924138,23.19213793,19.84586207,25.54265517,15.96286207,12.19727586,17.16137931,11.34731034,3.736206897,11.32489655,18.49262069,11.7507931,7.697827586,16.10875862,12.54251724,15.999,16.13672414,13.75689655,29.14937931,11.39744828,23.26655172,10.25982759,13.14031034,12.70493103,14.49827586,12.3212069,8.446896552,16.80162069,12.81706897,17.45434483,24.18044828,20.31662069,21.20644828,7.620068966,18.11989655,12.875,17.59296552,11.79872414,5.722034483,9.545862069,4.10237931,8.269103448,9.83237931,11.46148276,12.93013793,5.739034483,5.57237931,4.395172414,4.513965517,4.930655172,4.063275862,4.818689655,3.800896552,5.124482759,3.378724138,7.399344828,6.015034483,3.992551724,15.81044828,7.417344828,15.35293103,3.506,5.635482759,11.06831034,10.3002069,3.251344828,6.977344828,4.445689655,8.11062069,6.382896552,6.372724138,7.86662069,9.48537931,3.073724138,4.313896552,4.400241379,6.769965517,19.45410345,7.790862069,6.017793103,4.184344828,3.995586207,17.07482759,11.45782759,26.98155172,16.47275862,6.552724138,8.351241379,8.748862069,2.676344828,8.521310345,16.8257931,6.860310345,3.922586207,3.902448276,7.982413793,18.12265517,14.79603448,5.275551724,1.978517241,6.03462069,12.39834483,7.564655172,3.635034483,7.667275862,7.615517241,7.005206897,9.238172414,19.58410345,10.02162069,9.62562069,8.955172414,16.00268966,10.75768966,15.39951724,1.683724138,2.167137931
535,13.31810345,18.77589655,28.74544828,14.31293103,24.02893103,20.69572414,26.62051724,16.91475862,12.98668966,18.13796552,12.11862069,3.794241379,12.02672414,19.30013793,12.10458621,8.215655172,16.52337931,12.93906897,16.5882069,16.88406897,14.29948276,29.70082759,11.84682759,23.96282759,10.8252069,13.71548276,13.47731034,15.31706897,12.99558621,8.889,17.42475862,13.41606897,18.24010345,24.758,20.88062069,21.47155172,8.030275862,18.69306897,13.53955172,18.30286207,12.78803448,6.421517241,10.38389655,4.437827586,9.060793103,10.73627586,12.73772414,14.32741379,6.449965517,6.289517241,5.095,4.874655172,5.680448276,4.652448276,5.396793103,4.365103448,5.735517241,3.675275862,8.296586207,6.583103448,4.481827586,17.01703448,7.900827586,16.64155172,4.021310345,6.118827586,12.07196552,11.28741379,3.745172414,7.58662069,5.036275862,9.015172414,6.932137931,6.831896552,8.755241379,10.02534483,3.385862069,4.675137931,4.886965517,7.384034483,19.50551724,8.116310345,6.213931034,4.298344828,4.147793103,17.47096552,11.88844828,27.18924138,16.85113793,6.807862069,8.88662069,8.817482759,2.748034483,8.707896552,16.76913793,7.015965517,3.778034483,3.923310345,8.296344828,18.20589655,14.942,5.336586207,2.024275862,6.229655172,12.53189655,7.708172414,3.752275862,7.785034483,7.836862069,7.055344828,9.345517241,19.76234483,10.24013793,10.12386207,9.197551724,16.78234483,11.15241379,15.69810345,1.65362069,2.319241379
540,13.68337931,19.33293103,29.43758621,15.0612069,24.46024138,21.16389655,27.38062069,17.59717241,13.43596552,18.73286207,12.62155172,3.932344828,12.70034483,19.99082759,12.43044828,8.655413793,16.94093103,13.29165517,17.11589655,17.52124138,14.76741379,30.46448276,12.20034483,24.5787931,11.37458621,14.33241379,14.11434483,16.03234483,13.55834483,9.276655172,17.9912069,13.98748276,18.89641379,25.40496552,21.48958621,21.89168966,8.339310345,19.24031034,14.13344828,18.96851724,13.41165517,6.848965517,10.95489655,4.673586207,9.470896552,11.33865517,13.66413793,15.34431034,6.903689655,6.79162069,5.551172414,5.176862069,6.292517241,5.132827586,5.894896552,4.792896552,6.187586207,3.87437931,8.972965517,7.023758621,4.855827586,18.01275862,8.279965517,17.62496552,4.408482759,6.503931034,12.85696552,12.08017241,4.148344828,8.078827586,5.512517241,9.666758621,7.461413793,7.24562069,9.449931034,10.52010345,3.601275862,4.954103448,5.311,7.868551724,19.85810345,8.561448276,6.635448276,4.439310345,4.390068966,18.07513793,12.27927586,27.80296552,17.34082759,7.086068966,9.345068966,9.081103448,2.853034483,8.934172414,16.88803448,7.311448276,3.713137931,4.007275862,8.630068966,18.54210345,15.19662069,5.505827586,2.084103448,6.517103448,12.75327586,7.952241379,3.895827586,7.945517241,8.136310345,7.217517241,9.608931034,20.16582759,10.55748276,10.65027586,9.500103448,17.58465517,11.55503448,16.25662069,1.657689655,2.46762069
545,13.93772414,19.59893103,29.919,15.48058621,24.58696552,21.40293103,27.8532069,18.01362069,13.58831034,18.9982069,12.76124138,4.015413793,13.04731034,20.17289655,12.59872414,8.802896552,17.03396552,13.39493103,17.28196552,17.72813793,14.96255172,30.70368966,12.29258621,24.68824138,11.617,14.60927586,14.39675862,16.24362069,13.68365517,9.359241379,18.175,14.21772414,19.07937931,25.48334483,21.58903448,21.99458621,8.42462069,19.37813793,14.39524138,19.17224138,13.74527586,7.125896552,11.31817241,4.858068966,9.679344828,11.72565517,14.12844828,15.87975862,7.202896552,7.051206897,5.829,5.341,6.626206897,5.35362069,6.165344828,4.994482759,6.359793103,3.978310345,9.225448276,7.243758621,5.041034483,18.38303448,8.434862069,17.98134483,4.626448276,6.735344828,13.12982759,12.42693103,4.32937931,8.268068966,5.728172414,9.951275862,7.736586207,7.392,9.701758621,10.73903448,3.710586207,5.06337931,5.535827586,8.01362069,19.88844828,8.860310345,6.989793103,4.501689655,4.651827586,18.32148276,12.37068966,28.12272414,17.47244828,7.245275862,9.520551724,9.249931034,2.917310345,9.018586207,16.85713793,7.514413793,3.667344828,4.095689655,8.781862069,18.61710345,15.2522069,5.678275862,2.101758621,6.694724138,12.86065517,8.078862069,3.977068966,7.960068966,8.234172414,7.282241379,9.683241379,20.18317241,10.70355172,10.93310345,9.628517241,17.89244828,11.68810345,16.52310345,1.72537931,2.530206897
550,14.18136667,19.6661,30.18223333,15.83376667,24.68123333,21.4365,28.10123333,18.24576667,13.72573333,19.0866,12.79383333,4.117566667,13.26,20.09416667,12.66226667,8.867633333,16.94826667,13.3735,17.1752,17.78066667,14.95816667,30.66746667,12.2147,24.58473333,11.70913333,14.68713333,14.48586667,16.28676667,13.65976667,9.3389,18.18893333,14.19816667,19.11723333,25.29806667,21.5714,21.96323333,8.434366667,19.41653333,14.4658,19.2068,14.0228,7.224,11.51543333,4.941766667,9.7704,11.98906667,14.44016667,16.21053333,7.386533333,7.278933333,5.936666667,5.457933333,6.782133333,5.442266667,6.2958,5.065566667,6.3328,4.022533333,9.3458,7.337266667,5.079966667,18.5656,8.494433333,18.04346667,4.762133333,6.808833333,13.26016667,12.52886667,4.338,8.287033333,5.789266667,10.0798,7.830366667,7.445233333,9.737966667,10.78286667,3.7367,5.1096,5.617733333,8.0367,19.6313,9.1109,7.277466667,4.401233333,4.9442,18.37556667,12.3701,28.31873333,17.54683333,7.333666667,9.5558,9.381433333,2.8614,9.047866667,16.74206667,7.728,3.657166667,4.142433333,8.837266667,18.4769,15.2128,5.884333333,2.038466667,6.810666667,12.84726667,8.112266667,3.9838,7.905733333,8.186666667,7.2338,9.648966667,20.03253333,10.70156667,11.08046667,9.706,17.94343333,11.6756,16.72896667,1.774533333,2.503933333
555,14.42027586,19.57241379,30.35348276,15.87962069,24.66010345,21.29989655,27.99713793,18.22127586,13.66975862,19.02258621,12.78893103,4.317862069,13.44775862,20.15058621,12.72241379,8.911655172,16.89903448,13.3492069,17.1937931,17.80644828,14.86424138,30.76413793,12.20310345,24.60234483,11.83248276,14.81696552,14.49755172,16.44972414,13.66144828,9.332448276,18.19172414,14.33272414,19.13393103,25.29572414,21.66137931,22.04048276,8.400344828,19.5367931,14.51217241,19.19375862,14.18641379,7.080068966,11.50896552,4.918413793,9.664068966,12.04644828,14.51258621,16.26455172,7.305482759,7.267724138,5.880793103,5.588896552,6.801793103,5.438275862,6.408689655,5.020310345,6.280310345,4.008034483,9.338655172,7.321103448,5.006310345,18.76606897,8.481103448,18.04293103,4.766068966,6.783862069,13.32610345,12.58251724,4.316448276,8.24362069,5.76862069,10.03124138,7.910931034,7.440965517,9.705551724,10.75748276,3.639586207,5.09537931,5.528931034,8.059172414,19.57,9.457241379,7.782448276,4.354551724,5.362344828,18.59496552,12.49544828,28.72524138,17.73196552,7.498103448,9.545103448,9.700896552,2.851,9.138517241,16.77310345,8.009172414,3.72537931,4.194965517,8.892517241,18.49741379,15.40527586,6.229724138,2.005,6.962827586,12.89396552,8.170827586,4.058793103,7.942896552,8.217275862,7.291310345,9.729310345,20.16817241,10.79772414,11.20258621,9.824206897,18.13210345,11.76817241,17.04875862,1.841931034,2.457241379
560,14.6037,19.0475,30.18103333,15.47173333,24.16563333,20.80626667,27.59433333,17.82806667,13.18826667,18.5952,12.49776667,4.546366667,13.25823333,19.87273333,12.5749,8.674033333,16.61236667,13.10956667,16.946,17.4001,14.48973333,30.42,11.95686667,24.20713333,11.6837,14.63163333,14.1345,16.11256667,13.3822,9.0535,17.9294,14.1641,18.76253333,24.9279,21.27303333,21.78443333,8.130033333,19.1669,14.2654,18.7396,13.9313,6.7021,11.2528,4.787466667,9.183233333,11.7327,14.0042,15.70896667,6.941466667,6.845733333,5.540066667,5.5169,6.610133333,5.1626,6.2519,4.786233333,6.0411,3.802866667,8.8858,6.9784,4.705,18.36863333,8.239066667,17.5305,4.492566667,6.6395,12.90956667,12.0941,4.051233333,7.965033333,5.4674,9.562566667,7.6505,7.1566,9.250666667,10.5028,3.3685,4.8828,5.266433333,7.713333333,19.51273333,9.710633333,8.422366667,4.383733333,5.942066667,18.64076667,12.39013333,28.9428,17.7399,7.654466667,9.3837,10.05156667,2.8499,9.1467,16.84966667,8.300766667,3.8663,4.2637,8.854366667,18.44413333,15.556,6.5198,2.015166667,7.1443,12.87873333,8.1878,4.090633333,7.981833333,8.1699,7.389666667,9.756433333,20.071,10.8103,11.13443333,9.805266667,18.09953333,11.67613333,17.20703333,2.002933333,2.419066667
565,14.50810345,17.94968966,29.2447931,14.59172414,23.09893103,19.6837931,26.74213793,16.89089655,12.29162069,17.57303448,11.67837931,4.682724138,12.54451724,18.81903448,12.06403448,8.029103448,15.86427586,12.44289655,16.09962069,16.44655172,13.57334483,29.51186207,11.27893103,23.14589655,11.07362069,13.97144828,13.19737931,15.04806897,12.67696552,8.389965517,17.2002069,13.31710345,17.90658621,23.94303448,20.42455172,21.11641379,7.53062069,18.30462069,13.53134483,17.80186207,12.97334483,5.876172414,10.45789655,4.363137931,8.121275862,10.91272414,12.82689655,14.43896552,6.160689655,5.985137931,4.707034483,5.120482759,6.017172414,4.517482759,5.692896552,4.200551724,5.331137931,3.316,7.924172414,6.284448276,3.986,17.16558621,7.56262069,16.14506897,3.894,6.113448276,11.80386207,10.95644828,3.420275862,7.252137931,4.803965517,8.585,6.993931034,6.523482759,8.304482759,9.839931034,2.884206897,4.351793103,4.736034483,6.82662069,19.18441379,9.751448276,8.943206897,4.17737931,6.468068966,18.4157931,11.87662069,28.95027586,17.44344828,7.554103448,8.954241379,10.33855172,2.699655172,8.941517241,16.90203448,8.447241379,4.008034483,4.171965517,8.510137931,18.13541379,15.45555172,6.757965517,1.889482759,7.219413793,12.62093103,8.056758621,4.007068966,7.842103448,7.868551724,7.281689655,9.60062069,19.69417241,10.52337931,10.80868966,9.449448276,17.50358621,11.22182759,17.19075862,2.105034483,2.208655172
570,14.1277931,16.38958621,27.84786207,13.21082759,21.55693103,18.23506897,25.33696552,15.56027586,11.06055172,16.1217931,10.49324138,4.707862069,11.36875862,17.17141379,11.28965517,7.019551724,14.78286207,11.38775862,14.76282759,15.01148276,12.20158621,28.02955172,10.37875862,21.49827586,10.20855172,13.02989655,11.77893103,13.5947931,11.60617241,7.449758621,15.97258621,12.01031034,16.4957931,22.53865517,19.0772069,19.98334483,6.651655172,17.14303448,12.39237931,16.34162069,11.62810345,4.664275862,9.220275862,3.762448276,6.675,9.738034483,11.19465517,12.62644828,5.032310345,4.921827586,3.665034483,4.502068966,5.029551724,3.59662069,4.969517241,3.32337931,4.370344828,2.636344828,6.621068966,5.285448276,2.964241379,15.26024138,6.561137931,14.08127586,3.123241379,5.256206897,10.16817241,9.356827586,2.625172414,6.24062069,3.93362069,7.22437931,6.147931034,5.65162069,6.947931034,8.770517241,2.163655172,3.635310345,3.904586207,5.737344828,18.60241379,9.724103448,9.318965517,3.819310345,6.895172414,17.91203448,11.07858621,28.65789655,16.7582069,7.207689655,8.249310345,10.51893103,2.430896552,8.566103448,16.69093103,8.421758621,4.095827586,3.984241379,7.877206897,17.53841379,15.1682069,6.985965517,1.720896552,7.270137931,12.21013793,7.749137931,3.879931034,7.578482759,7.332793103,7.063206897,9.224793103,19.18703448,9.975413793,10.23724138,8.952827586,16.36689655,10.40865517,16.92424138,2.262275862,1.854103448
575,13.79846667,14.87423333,26.64356667,11.9119,20.07946667,17.01623333,23.90483333,14.38066667,9.981,14.8381,9.4523,4.751,10.2378,15.65773333,10.58966667,6.2093,13.8102,10.4163,13.63526667,13.57906667,10.98153333,26.6475,9.563666667,19.96316667,9.391233333,12.12823333,10.48453333,12.40836667,10.58803333,6.6068,14.798,10.9074,15.14423333,21.25153333,17.74573333,18.97556667,5.8255,16.01713333,11.2672,14.98316667,10.40743333,3.6481,8.1205,3.344533333,5.468066667,8.749933333,9.708566667,11.04536667,4.126866667,4.050033333,2.8287,3.957666667,4.1125,2.801266667,4.374566667,2.5888,3.5272,2.113333333,5.417733333,4.378866667,2.131733333,13.40006667,5.778,12.2526,2.386,4.5232,8.7528,7.915266667,1.930433333,5.3477,3.134933333,6.0043,5.404566667,4.9613,5.6391,7.798966667,1.4995,3.055266667,3.132,4.9154,17.98253333,9.658333333,9.6917,3.5585,7.277966667,17.33036667,10.31926667,28.2036,16.0925,6.801666667,7.5438,10.71563333,2.0911,8.198133333,16.3768,8.375366667,4.222866667,3.874733333,7.343866667,16.90956667,14.7553,7.1729,1.635666667,7.225566667,11.815,7.448433333,3.699,7.3444,6.856366667,6.793366667,8.911866667,18.5577,9.477233333,9.665033333,8.610866667,15.2948,9.7073,16.52766667,2.548166667,1.581466667
580,13.62910345,13.60906897,25.5797931,10.8087931,18.85993103,15.953,22.73493103,13.38244828,9.049275862,13.81493103,8.590103448,4.816344828,9.425517241,14.39896552,9.982,5.588793103,13.03055172,9.627655172,12.72965517,12.42106897,9.965206897,25.44665517,8.931517241,18.70044828,8.617172414,11.33144828,9.52237931,11.38058621,9.681275862,5.840172414,13.89368966,9.862862069,14.17937931,20.34982759,16.61131034,18.28782759,5.090724138,14.96748276,10.42103448,14.04393103,9.32862069,2.824793103,7.15837931,3.055275862,4.509034483,7.988827586,8.480655172,9.742931034,3.460448276,3.303724138,2.126103448,3.466172414,3.382413793,2.157827586,3.75,1.986793103,2.783172414,1.633448276,4.436517241,3.660931034,1.510310345,11.82648276,5.164344828,10.7577931,1.761482759,3.947310345,7.646310345,6.804103448,1.366448276,4.518206897,2.411413793,5.045758621,4.716965517,4.474758621,4.637586207,6.943275862,0.977137931,2.577689655,2.456310345,4.250931034,17.32965517,9.513482759,10.17413793,3.263655172,7.68837931,16.83817241,9.698241379,27.92568966,15.62286207,6.357758621,6.932344828,10.91931034,1.82362069,7.881586207,16.16637931,8.361896552,4.433758621,3.739827586,6.848758621,16.3082069,14.34044828,7.450068966,1.456344828,7.019448276,11.49031034,7.249137931,3.470068966,7.082758621,6.422586207,6.538862069,8.587689655,17.98362069,9.015551724,9.050689655,8.226068966,14.36589655,9.101724138,16.30251724,2.805068966,1.247275862
585,13.63006667,12.7851,24.70006667,9.998466667,17.87493333,15.18993333,21.9833,12.60423333,8.273166667,13.03943333,8.0349,4.9711,8.915833333,13.55773333,9.620766667,5.121366667,12.52113333,9.0838,11.98673333,11.64583333,9.1759,24.60086667,8.504233333,17.85133333,8.196333333,10.83723333,8.849,10.645,9.121866667,5.319066667,13.29296667,9.1428,13.55306667,19.76043333,15.8483,17.81193333,4.600233333,14.2507,9.805633333,13.32356667,8.561633333,2.271733333,6.418533333,2.879866667,3.771633333,7.425333333,7.591833333,8.8231,2.943133333,2.7273,1.652933333,3.060433333,2.903066667,1.695266667,3.375833333,1.5812,2.2955,1.279566667,3.806133333,3.107566667,1.0536,10.77403333,4.756633333,9.599666667,1.3983,3.502933333,6.892733333,5.9818,0.947666667,3.9332,1.8979,4.361166667,4.248133333,4.1744,3.9297,6.4054,0.628066667,2.243533333,2.012733333,3.7757,17.044,9.5151,10.82983333,3.0349,8.215766667,16.6218,9.167633333,28.11693333,15.30963333,6.104566667,6.599133333,11.20623333,1.6852,7.711433333,16.2302,8.5876,4.804366667,3.767366667,6.536233333,15.99136667,14.23933333,7.910933333,1.2942,6.931033333,11.35216667,7.1403,3.311366667,6.9401,6.1978,6.421066667,8.360766667,17.66463333,8.758266667,8.590066667,7.996233333,13.71196667,8.592033333,16.2061,3.1537,1.107833333
590,13.5178,12.08343333,23.86043333,9.3923,16.9465,14.47583333,21.21006667,12.01816667,7.684733333,12.3513,7.528,5.178033333,8.381166667,12.82633333,9.311166667,4.799366667,12.04356667,8.595666667,11.31543333,11.03343333,8.552466667,23.92303333,8.0976,17.16306667,7.9073,10.4156,8.3034,10.13383333,8.634733333,4.948933333,12.69473333,8.7545,12.94146667,19.03946667,15.26223333,17.353,4.169766667,13.69473333,9.185333333,12.60336667,7.9265,1.9095,5.844966667,2.697033333,3.237633333,7.013466667,6.9098,8.0752,2.554,2.404033333,1.335433333,2.7828,2.5762,1.354633333,3.212633333,1.313766667,1.925166667,1.0321,3.2138,2.7575,0.745966667,10.00303333,4.473166667,8.780433333,1.095966667,3.164466667,6.303366667,5.3816,0.603866667,3.589633333,1.579866667,3.796,3.992666667,3.948333333,3.412466667,6.027133333,0.399533333,1.983733333,1.790066667,3.4057,16.78056667,9.526866667,11.5587,2.8856,8.6302,16.38116667,8.794233333,28.17723333,14.88226667,5.936,6.2537,11.49903333,1.530533333,7.4993,16.30783333,8.8023,5.209433333,3.8447,6.294266667,15.67803333,14.09653333,8.222566667,1.219633333,6.7224,11.12356667,6.954433333,3.256866667,6.840866667,6.068566667,6.270366667,8.211133333,17.25706667,8.554966667,8.315133333,7.835666667,13.1642,8.209233333,15.94506667,3.541733333,1.0406
595,13.26668966,11.3967931,23.0687931,8.857448276,16.22896552,13.82927586,20.55658621,11.55124138,7.301827586,11.7932069,7.05,5.280793103,7.962482759,12.22310345,8.939034483,4.561931034,11.69886207,8.12,10.73603448,10.54506897,8.100034483,23.31603448,7.661931034,16.4992069,7.510758621,10.00651724,7.790724138,9.637551724,8.133931034,4.636896552,12.19927586,8.420758621,12.37610345,18.46772414,14.72589655,16.99210345,3.805413793,13.20858621,8.776551724,12.08537931,7.403310345,1.70162069,5.343310345,2.498827586,2.815862069,6.744,6.378448276,7.527137931,2.290862069,2.209862069,1.065137931,2.546758621,2.309896552,1.130206897,2.956172414,1.114655172,1.628413793,0.813206897,2.753896552,2.500172414,0.513034483,9.359689655,4.159310345,8.252034483,0.809206897,2.894,5.774,4.849758621,0.356931034,3.335862069,1.339206897,3.407862069,3.763,3.714310345,3.059310345,5.67462069,0.264,1.810241379,1.609517241,3.183448276,16.40251724,9.432896552,12.17986207,2.726517241,8.978862069,15.97237931,8.594,28.01986207,14.6137931,5.678034483,5.875,11.72593103,1.388103448,7.31662069,16.23206897,8.817103448,5.484551724,3.754758621,6.011034483,15.33913793,13.80910345,8.303034483,1.096551724,6.461862069,10.73610345,6.853206897,3.257275862,6.730482759,5.851758621,6.168310345,8.028931034,16.89703448,8.377482759,8.094931034,7.658137931,12.74644828,7.898965517,15.73965517,3.822206897,0.823724138
600,13.05737931,10.854,22.47027586,8.410517241,15.70127586,13.4507931,20.13013793,11.07655172,7.022586207,11.32168966,6.708655172,5.254344828,7.618827586,11.63131034,8.690344828,4.36737931,11.31424138,7.776241379,10.30644828,10.04917241,7.728413793,22.75810345,7.275724138,15.86834483,7.200896552,9.615034483,7.329724138,9.159034483,7.843034483,4.328827586,11.75031034,8.034137931,11.898,17.99303448,14.28365517,16.70248276,3.579724138,12.85103448,8.439413793,11.62624138,7.089206897,1.464517241,4.934137931,2.351310345,2.473034483,6.60437931,6.037034483,7.129413793,2.089206897,2.043413793,0.833655172,2.293655172,2.036482759,0.976137931,2.723068966,0.904103448,1.400827586,0.692655172,2.453862069,2.236827586,0.350137931,8.779413793,3.874931034,7.819172414,0.635172414,2.666448276,5.337,4.378827586,0.24662069,3.101206897,1.037517241,3.069206897,3.492931034,3.414137931,2.719275862,5.395827586,0.158206897,1.639517241,1.354931034,3.021965517,16.06562069,9.355724138,12.66213793,2.522655172,9.369413793,15.58451724,8.223137931,27.93213793,14.38641379,5.432689655,5.64362069,11.9317931,1.320689655,7.238241379,16.18475862,8.79737931,5.794241379,3.637448276,5.719310345,15.10644828,13.59089655,8.521206897,0.949965517,6.416758621,10.44775862,6.823172414,3.167586207,6.573862069,5.677862069,6.08537931,7.82337931,16.68082759,8.166103448,7.893586207,7.422068966,12.41651724,7.623172414,15.57958621,4.171758621,0.682827586
605,12.8876,10.45046667,22.0116,8.039933333,15.2513,13.05043333,19.68956667,10.59753333,6.659233333,10.86953333,6.4142,5.333666667,7.2503,11.09566667,8.4956,4.118666667,10.85593333,7.4074,9.886933333,9.5958,7.318033333,22.1876,7.041666667,15.29123333,6.952766667,9.256966667,6.9768,8.7281,7.5272,4.057,11.33456667,7.5987,11.4528,17.35853333,13.7642,16.2606,3.327433333,12.48726667,7.995966667,11.10003333,6.7176,1.194,4.617966667,2.2354,2.170533333,6.437766667,5.736733333,6.6625,1.930533333,1.870666667,0.672466667,2.109233333,1.816,0.7737,2.541766667,0.688566667,1.205466667,0.5678,2.091833333,2.037566667,0.1978,8.142333333,3.692166667,7.346066667,0.445866667,2.453166667,4.977,4.065366667,0.091166667,2.877366667,0.797633333,2.726466667,3.2315,3.149333333,2.345066667,5.139066667,0.018933333,1.483333333,1.147033333,2.809133333,15.6396,9.293366667,13.1229,2.374266667,9.552166667,15.2854,7.844833333,27.76003333,13.95913333,5.219566667,5.437766667,12.1546,1.232733333,7.0779,16.11083333,8.829166667,6.052333333,3.686833333,5.4775,14.81173333,13.34443333,8.780766667,0.863033333,6.282533333,10.2585,6.646666667,3.058233333,6.437666667,5.535833333,5.926666667,7.636033333,16.45516667,7.861266667,7.677933333,7.149166667,11.98543333,7.347266667,15.36776667,4.4631,0.553033333
610,12.7298,10.04303333,21.61983333,7.6291,14.78246667,12.62543333,19.15656667,10.18323333,6.3395,10.5163,6.165533333,5.418,6.872133333,10.63526667,8.217566667,3.818333333,10.57783333,7.077033333,9.479133333,9.180366667,6.840166667,21.59103333,6.8256,14.65516667,6.646066667,8.880466667,6.530266667,8.2691,7.0813,3.856666667,10.93243333,7.225633333,11.05353333,16.78356667,13.15296667,15.7227,3.0258,12.01796667,7.515433333,10.6497,6.2539,0.988066667,4.4351,2.2075,1.862733333,6.2078,5.272633333,6.191166667,1.795766667,1.6101,0.5146,1.933066667,1.594633333,0.555233333,2.3621,0.529233333,1.057,0.4508,1.728133333,1.792566667,-0.004766667,7.551166667,3.511466667,6.729933333,0.241233333,2.2521,4.584766667,3.705666667,-0.082066667,2.586566667,0.743566667,2.373,3.012366667,3.0505,1.967133333,4.747,-0.177833333,1.358366667,1.000566667,2.617966667,15.17783333,9.230366667,13.7415,2.2271,9.6204,15.00226667,7.614233333,27.52386667,13.595,4.9937,5.104333333,12.4764,1.080733333,6.880666667,16.1335,8.905233333,6.2742,3.7196,5.224233333,14.41573333,13.1098,8.925633333,0.844266667,5.998633333,10.07263333,6.4765,3.0762,6.352566667,5.349566667,5.810133333,7.519766667,16.15956667,7.635666667,7.403666667,7.0088,11.55226667,7.082166667,15.27046667,4.629533333,0.443666667
615,12.51023333,9.3747,21.30083333,7.187866667,14.04256667,12.17223333,18.42336667,9.7496,5.916633333,10.1332,5.776533333,5.3186,6.476566667,10.0836,7.9205,3.5554,10.17523333,6.832033333,9.025266667,8.624366667,6.344333333,21.08046667,6.574433333,14.03926667,6.334533333,8.519866667,6.03,7.839866667,6.767633333,3.4777,10.42093333,6.733166667,10.6493,16.39443333,12.62226667,15.39103333,2.681766667,11.43273333,7.050266667,10.24206667,5.668366667,0.7255,4.2633,2.164733333,1.484933333,5.916433333,4.646333333,5.5612,1.497366667,1.371966667,0.284566667,1.706933333,1.278,0.240566667,2.1422,0.3211,0.791433333,0.2511,1.332066667,1.394933333,-0.2194,6.917033333,3.290933333,5.9096,0.098933333,2.0189,4.014233333,3.166933333,-0.225266667,2.262933333,0.4716,1.895633333,2.746066667,2.987933333,1.573733333,4.3295,-0.365466667,1.2522,0.7107,2.376966667,14.77943333,9.2166,14.49006667,2.0222,9.584133333,14.57146667,7.410866667,27.17463333,13.24616667,4.729733333,4.8924,12.78133333,0.9275,6.679666667,16.17036667,8.9296,6.3879,3.6713,4.789566667,14.1238,12.8342,9.003533333,0.8584,5.7566,9.870433333,6.365333333,3.0235,6.1684,5.161633333,5.749533333,7.394133333,15.71156667,7.2714,7.1691,6.938066667,10.9894,6.8106,15.18016667,4.807166667,0.3314
620,12.23866667,8.7364,20.8092,6.7017,13.30453333,11.68656667,17.69366667,9.249166667,5.4224,9.782733333,5.340633333,5.185533333,6.0692,9.532233333,7.688933333,3.3927,9.7049,6.5688,8.4972,8.091666667,5.905233333,20.5974,6.316066667,13.4263,5.993533333,8.279666667,5.5928,7.489533333,6.381733333,3.052066667,9.995466667,6.3287,10.16516667,15.99753333,12.20643333,15.1056,2.3391,10.89613333,6.765766667,9.7681,5.084066667,0.6224,3.9634,2.095633333,1.2042,5.5436,4.163133333,4.947,1.220233333,1.239833333,0.199533333,1.5101,1.061433333,0.0227,1.989433333,0.1251,0.577266667,0.056133333,0.9763,1.141,-0.471966667,6.277933333,3.254566667,5.220766667,-0.080466667,1.767566667,3.496433333,2.796133333,-0.308566667,1.973966667,0.105233333,1.528566667,2.573366667,2.858366667,1.243933333,4.053833333,-0.5315,1.174,0.440866667,2.1469,14.4195,9.150633333,15.23773333,1.888933333,9.464,14.16913333,7.187733333,26.91893333,12.97793333,4.463433333,4.713033333,13.12566667,0.7825,6.5342,16.16283333,8.913566667,6.4267,3.6787,4.471366667,13.87743333,12.5691,9.0487,0.756833333,5.617266667,9.5957,6.3113,2.9052,6.021333333,5.1013,5.666566667,7.318433333,15.28603333,7.048466667,6.862533333,6.840933333,10.5001,6.558833333,15.0952,4.900466667,0.205966667
