wavelength,leafb1,leafb2,leafb3,leafb4,leafb5,leafb6,leafb7,leafb8,leafb9,leafb10,leafb11,leafb12,leafb13,leafb14,leafb15,leafb16,leafb17,leafb18,leafb19,leafb20,leafb21,leafb22,leafb23,leafb25,leafb26,leafb27,leafb28,leafb29,leafb30,leafb31,leafb32,leafb33,leafb34,leafb35,leafb36,leafb37,leafb38,leafb39,leafb40,leaft1,leaft2,leaft3,leaft4,leaft5,leaft6,leaft7,leaft8,leaft9,leaft10,leaft11,leaft12,leaft13,leaft14,leaft15,leaft16,leaft17,leaft18,leaft19,leaft20,leaft21,leaft22,leaft23,leaft24,leaft25,leaft26,leaft27,leaft28,leaft29,leaft30,leaft31,leaft32,leaft33,leaft34,leaft35,leaft36,leaft37,leaft38,leaft39,leaft40,stem1,stem2,stem3,stem4,stem5,stem6,stem7,stem8,stem9,stem10,stem11,stem12,stem13,stem14,stem15,stem16,stem17,stem18,stem19,stem20,stem21,stem22,stem23,stem24,stem25,stem26,stem29,stem30,stem31,stem32,stem33,stem34,stem35,stem36,stem37,stem38,stem39,stem40
540,27.03168966,26.91948276,16.69713793,14.29937931,12.78989655,17.99541379,12.48937931,13.95048276,11.89006897,11.25806897,23.90162069,21.23317241,32.37762069,33.14827586,36.0762069,22.15627586,24.69517241,30.40041379,27.35451724,23.72293103,19.53631034,19.62293103,21.19289655,15.84982759,17.12924138,19.37089655,23.44251724,22.90306897,26.63003448,17.26096552,19.27251724,21.34455172,29.06096552,24.34782759,23.88003448,16.48986207,18.77937931,21.19648276,15.14686207,17.03117241,14.54613793,10.09110345,6.235793103,10.43172414,9.460793103,9.862206897,8.01462069,7.594206897,8.314655172,16.30827586,16.59165517,24.33148276,20.10617241,19.16434483,15.86182759,14.76917241,12.10558621,12.76644828,14.28837931,10.98741379,14.56731034,12.54848276,6.47837931,10.11068966,11.00872414,11.934,10.19472414,8.429275862,10.74644828,12.82744828,10.95582759,12.53027586,17.02062069,14.94431034,12.62572414,7.22337931,10.835,7.925482759,8.76162069,8.166034483,6.325068966,16.95624138,19.4562069,6.838517241,6.917241379,4.162965517,18.08948276,12.57875862,8.724862069,5.738275862,5.499103448,4.471931034,4.561517241,4.740517241,12.24044828,8.131793103,6.073689655,14.70351724,12.39731034,18.47617241,13.30244828,16.99582759,13.70037931,14.42010345,11.29282759,11.31231034,8.770103448,9.377793103,9.020965517,10.77503448,3.840965517,5.294793103,3.689758621,17.37148276,24.68586207,9.619862069,12.26065517
545,27.23265517,27.26765517,16.94589655,14.55486207,12.96955172,18.21141379,12.69672414,14.20982759,12.04910345,11.45906897,24.21431034,21.4512069,32.52886207,33.39837931,36.24917241,22.31848276,24.89834483,30.61368966,27.59793103,23.97668966,19.90610345,19.93924138,21.55810345,16.22434483,17.49937931,19.55472414,23.6452069,23.27041379,26.95075862,17.46168966,19.55362069,21.63551724,29.56589655,24.68793103,24.237,16.74189655,19.24362069,21.53093103,15.43110345,17.44772414,14.98013793,10.44662069,6.465448276,10.76644828,9.796103448,10.14996552,8.285758621,7.835034483,8.541724138,16.68237931,16.99865517,25.23372414,20.80613793,19.84503448,16.31189655,15.2417931,12.34372414,13.20868966,14.70327586,11.3017931,15.08175862,12.97031034,6.769931034,10.52093103,11.52837931,12.31296552,10.51575862,8.782724138,11.25548276,13.28148276,11.36127586,13.01965517,17.67751724,15.2972069,12.96737931,7.427448276,11.39810345,8.204586207,9.051310345,8.335482759,6.42837931,17.46955172,19.84548276,7.123896552,7.223103448,4.425206897,18.57348276,12.85065517,8.905206897,5.937034483,5.622034483,4.533827586,4.534310345,4.842206897,12.50841379,8.240448276,6.17262069,14.98562069,12.68827586,19.24475862,13.83251724,17.55848276,14.22458621,14.6927931,11.5657931,11.54941379,9.189655172,9.890241379,9.516275862,11.337,3.967275862,5.505137931,3.807551724,18.00631034,25.00955172,10.01058621,12.78555172
550,27.2912,27.39873333,17.03913333,14.73633333,13.13016667,18.36243333,12.88443333,14.4122,12.10483333,11.596,24.36503333,21.5199,32.59643333,33.49726667,36.2569,22.2648,24.89956667,30.66816667,27.74613333,24.05553333,20.11263333,20.1442,21.82676667,16.4422,17.7283,19.84096667,23.97066667,23.4486,27.1872,17.6235,19.77336667,21.85706667,29.82813333,24.85236667,24.42626667,16.95926667,19.655,21.74173333,15.66103333,17.641,15.23513333,10.71186667,6.6263,10.96826667,10.20003333,10.34646667,8.507266667,8.003966667,8.733,16.86093333,17.17756667,25.85803333,21.20293333,20.32633333,16.5831,15.48696667,12.46733333,13.452,14.97106667,11.643,15.58693333,13.39593333,6.942833333,10.89133333,11.91573333,12.60613333,10.7509,9.131633333,11.67276667,13.6569,11.70356667,13.35746667,18.15433333,15.5736,13.17563333,7.654433333,11.80043333,8.3405,9.268633333,8.513933333,6.647466667,18.07716667,20.29486667,7.4538,7.6493,4.720166667,19.11216667,13.09023333,9.053566667,6.142133333,5.792666667,4.634466667,4.608233333,4.992233333,12.79223333,8.368466667,6.2618,15.24903333,12.96076667,20.11043333,14.43003333,18.1793,14.7617,15.0136,11.91253333,11.87433333,9.715166667,10.4693,10.16256667,12.0732,4.228733333,5.7514,4.055466667,18.56086667,25.33713333,10.50346667,13.37083333
555,27.27744828,27.38896552,17.00937931,14.76944828,13.14882759,18.46424138,13.04082759,14.45886207,12.16362069,11.64451724,24.27931034,21.48544828,32.61862069,33.46089655,36.18586207,22.09755172,24.69486207,30.58503448,27.76731034,23.91665517,20.11017241,20.17534483,21.87562069,16.60331034,17.91431034,20.06489655,24.15262069,23.46472414,27.28693103,17.72110345,20.05610345,22.04048276,29.86417241,24.99817241,24.54024138,17.12793103,20.03913793,21.71941379,15.72803448,17.62131034,15.22368966,10.76841379,6.609758621,10.91768966,10.55893103,10.35389655,8.630482759,8.004793103,8.755206897,16.83913793,17.13213793,25.99865517,21.19617241,20.40717241,16.44555172,15.3687931,12.33334483,13.31827586,14.92106897,11.87858621,15.70003448,13.71110345,6.998172414,11.03144828,12.0927931,12.60893103,10.74117241,9.295551724,11.89493103,13.94082759,11.98775862,13.56613793,18.50851724,15.65151724,13.23368966,7.712517241,11.86796552,8.32137931,9.362896552,8.699172414,6.887241379,18.56806897,20.67206897,7.892068966,8.124103448,5.047034483,19.62572414,13.1942069,9.084310345,6.29062069,5.935724138,4.664758621,4.705,5.010068966,13.09993103,8.414689655,6.254310345,15.27689655,13.08713793,21.11910345,15.05951724,18.84910345,15.3512069,15.29993103,12.12803448,12.28227586,10.29382759,11.1517931,10.90462069,12.88627586,4.468103448,6.047586207,4.314862069,19.11351724,25.64124138,11.04772414,13.97082759
560,26.9184,26.93333333,16.65573333,14.27486667,12.93536667,18.12206667,12.91993333,14.14143333,11.8673,11.39326667,23.72416667,21.08706667,32.3097,33.0023,35.70823333,21.44866667,23.86983333,29.92246667,27.46136667,23.42406667,19.4174,19.61636667,21.38706667,16.457,17.65036667,19.74596667,23.68863333,22.73516667,27.06426667,17.51683333,20.04113333,21.8166,29.11486667,24.66426667,24.18886667,16.86986667,19.9514,21.38783333,15.23666667,17.05666667,14.64896667,10.38103333,6.238266667,10.447,10.6257,9.8788,8.293733333,7.4932,8.201166667,16.28113333,16.52413333,25.34693333,20.6447,19.83086667,15.63993333,14.55316667,11.80013333,12.76663333,14.24743333,11.59933333,14.9031,13.70636667,6.675866667,10.691,11.6767,12.03786667,10.2805,9.037233333,11.65883333,13.6541,11.9533,13.40573333,18.24033333,15.17263333,12.8185,7.391466667,11.4227,7.919833333,8.9657,8.819733333,6.9495,18.78593333,20.67963333,8.347566667,8.5211,5.330133333,19.86943333,12.91116667,8.826166667,6.4371,6.1011,4.718766667,4.739066667,5.0324,13.32586667,8.372333333,6.133233333,14.94316667,12.693,21.96916667,15.51896667,19.3411,15.84363333,15.38313333,12.14273333,12.50143333,10.77213333,11.83516667,11.50096667,13.62276667,4.430466667,6.170233333,4.388566667,19.41356667,25.57803333,11.51343333,14.39186667
565,26.18548276,26.04955172,15.8827931,13.39337931,12.52089655,17.33851724,12.72510345,13.4577931,11.1907931,10.79375862,22.70682759,20.20062069,31.5787931,32.26210345,34.93931034,20.32110345,22.53596552,28.79134483,26.72596552,22.48558621,18.17586207,18.6152069,20.44537931,15.81062069,16.89851724,19.17462069,22.92744828,21.33524138,26.59068966,17.08741379,19.81896552,21.34296552,27.72424138,23.81372414,23.401,16.21431034,19.35124138,20.92310345,14.398,15.82962069,13.55210345,9.652931034,5.600586207,9.54437931,10.56444828,8.957724138,7.593137931,6.568448276,7.181689655,15.00317241,15.29348276,24.01937931,19.44813793,18.70072414,14.33468966,13.28486207,10.853,11.95937931,13.15424138,10.88686207,13.46275862,13.43010345,6.020068966,10.00672414,10.73727586,11.02348276,9.501103448,8.526034483,11.092,12.89010345,11.64510345,12.91937931,17.36955172,14.13010345,11.99010345,6.794724138,10.61431034,7.142896552,8.145586207,8.797655172,6.835448276,18.79555172,20.23510345,8.78362069,8.957655172,5.63837931,20.01265517,12.19589655,8.372482759,6.647724138,6.251241379,4.834965517,4.876034483,5.215827586,13.44986207,8.282034483,5.877,14.41993103,12.12027586,22.76168966,15.88068966,19.70762069,16.26251724,15.39168966,12.21655172,12.58875862,11.29765517,12.54262069,12.198,14.39924138,4.381517241,6.250310345,4.455,19.51644828,25.27,11.92644828,14.87482759
570,25.0262069,24.75875862,14.89496552,12.27417241,12.01565517,16.43441379,12.443,12.53113793,10.222,9.970344828,21.17634483,18.89037931,30.41872414,31.23910345,33.71958621,18.91137931,20.93741379,27.35568966,25.43203448,21.16696552,16.49386207,17.32544828,18.98155172,14.72013793,15.96027586,18.51693103,21.89717241,19.37158621,25.61675862,16.38593103,19.35462069,20.639,25.76934483,22.50031034,22.16382759,15.22255172,18.52551724,20.13762069,13.29634483,14.15996552,12.01006897,8.706517241,4.860068966,8.366172414,10.42606897,7.812689655,6.720793103,5.449103448,5.97562069,13.22706897,13.57758621,22.00217241,17.59837931,17.03006897,12.50610345,11.5042069,9.464034483,10.70141379,11.59558621,9.934137931,11.66110345,12.91882759,5.217275862,9.079655172,9.444586207,9.708034483,8.389931034,7.858068966,10.26682759,11.90858621,11.08506897,12.0932069,16.07558621,12.73462069,10.91910345,5.897413793,9.394034483,6.136241379,7.08637931,8.690103448,6.710965517,18.53510345,19.50434483,9.197,9.459413793,6.10537931,19.95596552,11.21596552,7.816241379,6.839206897,6.334586207,4.986137931,5.031448276,5.381724138,13.43096552,8.15837931,5.492758621,13.58248276,11.39813793,23.38682759,16.22306897,20.12417241,16.71665517,15.30203448,12.27965517,12.66841379,11.95496552,13.20493103,12.92134483,15.22089655,4.391827586,6.307862069,4.609931034,19.44624138,24.87486207,12.27872414,15.33117241
575,23.8898,23.5339,13.9732,11.20956667,11.6017,15.52206667,11.99156667,11.63156667,9.270133333,9.1577,19.69836667,17.72246667,29.30983333,30.1949,32.3663,17.60266667,19.28943333,25.90753333,24.1561,20.015,14.8933,16.05676667,17.47073333,13.65763333,15.04236667,17.85946667,21.01686667,17.48776667,24.52553333,15.61503333,18.81596667,19.8844,23.8347,21.15603333,20.9056,14.231,17.727,19.1371,12.18946667,12.5772,10.45596667,7.7797,4.133066667,7.331566667,10.32196667,6.797,5.868133333,4.4261,4.930966667,11.6433,11.9116,20.04963333,15.86333333,15.38943333,10.8211,9.878666667,8.2661,9.5097,10.1263,9.065733333,10.01743333,12.4852,4.4338,8.1928,8.204566667,8.5968,7.322533333,7.249033333,9.367066667,11.0028,10.50913333,11.26436667,14.82776667,11.46016667,9.8545,5.088333333,8.1508,5.2561,6.160133333,8.6574,6.626366667,18.28623333,18.75746667,9.557933333,9.880333333,6.480466667,19.75276667,10.33703333,7.256166667,7.051866667,6.502333333,5.209833333,5.247833333,5.5486,13.40333333,8.096833333,5.242266667,12.752,10.57253333,23.8705,16.58506667,20.4494,17.10776667,15.12746667,12.27393333,12.67566667,12.52036667,13.80523333,13.5338,15.95616667,4.3603,6.269266667,4.783466667,19.24796667,24.5653,12.63276667,15.66956667
580,22.94424138,22.43682759,13.17555172,10.44313793,11.0512069,14.75989655,11.58162069,10.79375862,8.46962069,8.414758621,18.47072414,16.81455172,28.431,29.20431034,31.10275862,16.5152069,17.84913793,24.54875862,23.01882759,18.99127586,13.66537931,14.92586207,16.34596552,12.84431034,14.18175862,17.39296552,20.53027586,16.00089655,23.71775862,14.98655172,18.37627586,19.2942069,22.28503448,20.06803448,19.95037931,13.40627586,17.08386207,18.32206897,11.39065517,11.16393103,9.153689655,7.026137931,3.565103448,6.38762069,10.33451724,5.977172414,5.219551724,3.591241379,4.063448276,10.34537931,10.5847931,18.45548276,14.37475862,14.03596552,9.497896552,8.663034483,7.349896552,8.573827586,9.051448276,8.346793103,8.813586207,12.13651724,3.853517241,7.463068966,7.187103448,7.706551724,6.479965517,6.806758621,8.692,10.24793103,10.09472414,10.55517241,13.8857931,10.43993103,8.904551724,4.439862069,7.22037931,4.545827586,5.318344828,8.600137931,6.526724138,18.25555172,18.28951724,9.880517241,10.31237931,6.690448276,19.63455172,9.677724138,6.742310345,7.219241379,6.563172414,5.424793103,5.435793103,5.832724138,13.34089655,8.021413793,4.958724138,12.00782759,9.820206897,24.47782759,16.93262069,20.79448276,17.38206897,14.98606897,12.20441379,12.69,13.01848276,14.38558621,14.21786207,16.73124138,4.34537931,6.19662069,4.936758621,19.04368966,24.43734483,13.04262069,15.93513793
585,22.15513333,21.4586,12.63503333,9.827233333,10.6474,14.23753333,11.3617,10.11533333,7.927366667,7.8674,17.53203333,15.95593333,27.70853333,28.44393333,30.2416,15.5926,16.75583333,23.47753333,22.23103333,18.103,12.7209,14.07406667,15.57473333,12.31446667,13.65486667,17.08426667,20.04486667,14.82396667,23.19063333,14.68476667,18.0618,18.8009,21.19173333,19.29246667,19.27876667,12.84126667,16.60396667,17.88836667,10.81973333,10.05926667,8.220066667,6.4809,3.222933333,5.7497,10.3766,5.353466667,4.751,2.9521,3.481066667,9.3199,9.558666667,17.2631,13.2198,12.99376667,8.560633333,7.748933333,6.6797,7.758233333,8.2229,7.8958,8.0293,11.89363333,3.418766667,6.931633333,6.488833333,7.061333333,5.875966667,6.5242,8.311,9.7783,9.895033333,10.0293,13.1198,9.6629,8.283866667,3.937433333,6.544166667,4.047333333,4.7169,8.638233333,6.520833333,18.18266667,17.9406,10.23176667,10.83316667,6.996233333,19.59243333,9.0758,6.323,7.3468,6.643833333,5.799333333,5.684933333,6.258566667,13.39786667,7.986833333,4.676633333,11.39606667,9.220366667,25.12133333,17.2159,21.24583333,17.77996667,15.01326667,12.2896,12.9722,13.49836667,15.13103333,14.9413,17.60653333,4.4139,6.210966667,5.1744,18.9533,24.24713333,13.39003333,16.22986667
590,21.6621,20.78496667,12.2261,9.3311,10.5262,13.87696667,11.29453333,9.620766667,7.5811,7.4935,16.85223333,15.2723,27.16316667,27.95333333,29.68496667,14.77923333,15.887,22.67823333,21.70456667,17.46293333,12.01693333,13.337,14.88876667,11.79683333,13.26683333,16.61873333,19.47446667,13.87276667,22.7421,14.4963,17.8948,18.42143333,20.30196667,18.53033333,18.68143333,12.4093,16.1969,17.52226667,10.3514,9.283566667,7.550333333,6.147833333,3.051433333,5.4553,10.39236667,4.988533333,4.4422,2.6187,3.1185,8.508233333,8.6812,16.31446667,12.36726667,12.23343333,7.9202,7.171833333,6.204966667,7.188466667,7.604,7.562866667,7.3388,11.82766667,3.0385,6.469633333,5.9021,6.5854,5.442166667,6.317533333,7.980966667,9.420033333,9.7606,9.861733333,12.42586667,8.986166667,7.7878,3.578533333,6.023566667,3.673,4.349766667,8.803466667,6.595866667,18.08403333,17.541,10.61403333,11.2636,7.422766667,19.60256667,8.555533333,6.0409,7.6202,6.8559,6.242966667,6.0711,6.7348,13.52836667,7.967966667,4.5483,10.98806667,8.674333333,25.57673333,17.5312,21.54463333,18.1474,14.95043333,12.3829,13.3713,13.99933333,15.87486667,15.55373333,18.2783,4.442,6.2438,5.3785,18.80853333,23.8927,13.72613333,16.5697
595,21.27937931,20.32872414,11.91168966,9.022482759,10.39893103,13.58996552,11.17465517,9.361655172,7.305827586,7.214,16.28717241,14.79989655,26.80906897,27.48948276,29.17524138,14.13058621,15.21168966,21.97031034,21.14765517,17.03524138,11.50189655,12.75824138,14.27482759,11.39344828,12.94231034,16.24713793,19.05293103,13.18875862,22.39089655,14.2332069,17.81034483,18.18555172,19.71334483,17.99113793,18.12368966,12.18127586,15.88448276,17.20162069,9.996965517,8.77437931,7.141448276,5.980758621,2.921827586,5.258862069,10.47637931,4.854448276,4.303862069,2.404793103,2.846724138,7.976758621,8.169586207,15.55644828,11.68744828,11.66931034,7.385896552,6.633172414,5.871,6.791655172,7.083034483,7.306310345,6.901965517,11.79558621,2.893758621,6.250517241,5.529034483,6.385137931,5.086965517,6.111793103,7.718068966,9.130172414,9.717034483,9.844206897,11.89465517,8.547896552,7.398586207,3.404482759,5.714275862,3.414103448,4.146310345,8.897172414,6.575655172,18.02872414,17.30731034,10.99072414,11.56606897,7.692551724,19.54048276,8.185,5.813068966,7.852310345,7.030344828,6.593310345,6.446137931,7.120551724,13.53786207,7.849241379,4.403517241,10.57544828,8.214206897,25.90913793,17.88234483,21.78682759,18.48496552,14.83934483,12.36475862,13.70931034,14.51641379,16.36072414,16.19155172,18.77662069,4.403482759,6.28137931,5.477931034,18.70272414,23.6432069,14.05731034,16.81124138
600,20.9397931,19.94110345,11.63472414,8.703724138,10.18251724,13.28582759,11.06993103,9.110793103,7.038310345,6.938137931,15.76251724,14.29051724,26.4557931,26.98986207,28.71986207,13.61086207,14.65334483,21.39617241,20.60041379,16.6392069,11.05824138,12.39251724,13.76793103,11.17868966,12.74858621,16.19258621,18.84258621,12.71662069,22.16955172,14.00841379,17.72696552,18.02262069,19.28037931,17.7142069,17.72055172,12.019,15.61444828,16.98186207,9.673931034,8.284068966,6.763586207,5.788655172,2.629413793,5.048965517,10.58513793,4.64062069,4.097896552,2.134344828,2.559034483,7.540482759,7.814137931,14.99758621,11.2297931,11.17489655,6.893689655,6.190689655,5.549655172,6.512068966,6.648758621,7.163310345,6.570103448,11.64872414,2.790413793,6.038068966,5.327482759,6.264965517,4.897689655,5.974344828,7.562827586,8.975206897,9.726931034,9.68337931,11.59375862,8.317724138,7.208068966,3.226551724,5.473275862,3.276241379,3.971827586,8.935068966,6.515724138,17.89810345,17.03737931,11.24493103,11.82244828,7.936275862,19.37755172,7.797275862,5.545965517,7.937344828,7.29037931,7.053275862,6.998,7.609448276,13.55413793,7.798344828,4.277655172,10.23693103,7.941655172,26.37462069,18.16613793,22.06465517,18.88137931,14.84975862,12.39944828,14.04993103,15.00606897,16.86586207,16.75572414,19.35024138,4.547,6.413793103,5.670275862,18.69368966,23.44606897,14.43024138,17.13496552
605,20.56253333,19.47473333,11.3169,8.330633333,9.95,12.94613333,10.96426667,8.7817,6.735866667,6.684733333,15.25243333,13.81703333,25.96133333,26.56496667,28.2295,13.14236667,14.0824,20.85196667,20.06563333,16.18696667,10.63586667,11.97016667,13.27246667,10.79866667,12.4339,16.0328,18.6789,12.20153333,21.87496667,13.75366667,17.6231,17.80146667,18.64736667,17.28816667,17.3055,11.67723333,15.2718,16.74826667,9.375533333,7.7879,6.2956,5.5713,2.3819,4.7174,10.53926667,4.303766667,3.822666667,1.844766667,2.286333333,7.052333333,7.3032,14.30553333,10.69143333,10.66356667,6.4562,5.8236,5.125666667,6.1703,6.210966667,6.9016,6.1125,11.47243333,2.540533333,5.722066667,4.98,5.888566667,4.735333333,5.821,7.3272,8.7127,9.547633333,9.397066667,11.17193333,7.9773,6.885233333,3.0071,5.0947,3.041566667,3.684033333,8.9289,6.5065,17.82853333,16.6016,11.42426667,12.09756667,8.165433333,19.244,7.4419,5.289866667,8.105466667,7.432266667,7.6163,7.5402,8.2702,13.5305,7.7936,4.1518,9.861133333,7.590233333,26.7271,18.426,22.21883333,19.07463333,14.72416667,12.47283333,14.2545,15.4116,17.3275,17.06936667,19.77153333,4.727233333,6.439833333,5.817633333,18.51896667,23.1293,14.6504,17.25893333
610,20.0528,18.78743333,10.80563333,7.846,9.724033333,12.57836667,10.77016667,8.308133333,6.223566667,6.223066667,14.75273333,13.43606667,25.34253333,26.03526667,27.61066667,12.56873333,13.4941,20.21633333,19.41186667,15.58533333,9.994,11.4444,12.69966667,10.26276667,11.95573333,15.80336667,18.40803333,11.4511,21.38866667,13.49746667,17.38463333,17.5104,17.874,16.77606667,16.72783333,11.1864,14.77693333,16.3742,9.009466667,7.118433333,5.6438,5.181766667,2.1993,4.276466667,10.53673333,3.896666667,3.517533333,1.4783,1.9119,6.344033333,6.571133333,13.4522,9.895966667,9.942766667,5.9396,5.343966667,4.729733333,5.635933333,5.615466667,6.611033333,5.668733333,11.26916667,2.302066667,5.4402,4.456133333,5.417333333,4.423,5.654666667,7.119933333,8.384633333,9.337766667,9.140233333,10.7003,7.390066667,6.4219,2.750333333,4.601666667,2.7021,3.4323,8.884233333,6.459,17.8424,16.26983333,11.53573333,12.3791,8.258366667,19.04783333,6.995533333,4.979566667,8.417533333,7.568266667,8.276066667,8.207766667,9.0123,13.45506667,7.7896,4.128333333,9.3592,7.085233333,26.9214,18.7894,22.45586667,19.23433333,14.5667,12.54076667,14.41043333,15.8327,17.8581,17.5035,20.18536667,4.779566667,6.3807,5.942766667,18.25233333,23.0174,14.73483333,17.2847
615,19.47216667,18.0625,10.34796667,7.435766667,9.5094,12.1966,10.63393333,7.7574,5.6898,5.608266667,14.1932,13.0259,24.78723333,25.42403333,26.91716667,11.8943,12.74963333,19.48006667,18.62216667,14.88783333,9.344366667,10.83066667,12.1421,9.843733333,11.5231,15.5656,18.25573333,10.48123333,20.91453333,13.2456,17.09283333,17.19346667,17.00446667,16.1769,16.1413,10.58633333,14.39253333,15.92006667,8.588233333,6.207566667,4.967366667,4.810866667,2.001433333,3.966033333,10.67073333,3.480066667,3.183133333,1.171066667,1.493933333,5.593433333,5.868866667,12.5287,9.038566667,9.099266667,5.450533333,4.8498,4.401866667,5.064866667,5.0537,6.411833333,5.314366667,11.057,2.032566667,5.0733,3.9057,5.091433333,4.007266667,5.5208,6.7651,8.003733333,9.0565,8.888733333,10.31163333,6.801166667,5.9404,2.4953,4.1019,2.408433333,3.124,8.784166667,6.444866667,17.85,16.02156667,11.76856667,12.60066667,8.310533333,18.6317,6.591133333,4.581766667,8.6482,7.676633333,8.955633333,8.900433333,9.6856,13.4858,7.820533333,4.129066667,8.893033333,6.6392,27.2978,19.18006667,22.7428,19.4454,14.62843333,12.44273333,14.60583333,16.37173333,18.45296667,17.97633333,20.6736,4.753166667,6.2681,6.111166667,18.0471,22.89666667,14.89936667,17.39313333
620,18.9268,17.49633333,10.02843333,7.2415,9.418266667,11.90313333,10.51643333,7.4063,5.3992,5.340066667,13.59323333,12.53243333,24.18733333,24.74856667,26.2896,11.238,11.9041,18.6975,17.83543333,14.27203333,8.794733333,10.18236667,11.64446667,9.397233333,11.19263333,15.3235,18.0845,9.599866667,20.46506667,12.8683,16.86763333,16.92183333,16.1901,15.66906667,15.59753333,10.11156667,14.1535,15.47826667,8.177766667,5.725333333,4.404466667,4.5067,1.9209,3.798933333,10.8737,3.338433333,3.0971,1.02,1.280566667,5.144966667,5.2457,11.52906667,8.2123,8.366033333,4.978333333,4.263266667,4.084933333,4.556666667,4.511233333,6.339333333,5.0206,10.83106667,1.8205,4.693833333,3.4285,4.8739,3.627266667,5.244,6.308066667,7.579533333,8.7248,8.5822,9.8524,6.2918,5.600633333,2.2963,3.620666667,2.148266667,2.777666667,8.792133333,6.476566667,17.67783333,15.59006667,12.20533333,12.93243333,8.575933333,18.33796667,6.3835,4.327433333,8.719,7.787666667,9.581766667,9.473766667,10.332,13.3948,7.674566667,3.881,8.3281,6.21,27.63666667,19.46126667,22.82446667,19.70646667,14.55256667,12.35346667,14.69906667,16.84403333,18.8954,18.37333333,21.13866667,4.8387,6.179633333,6.219266667,17.8764,22.64726667,15.06646667,17.5219
625,18.5668,17.01583333,9.792566667,6.994566667,9.242266667,11.61136667,10.39613333,7.050666667,5.067666667,5.165366667,13.28936667,12.13583333,23.79736667,24.24716667,25.81416667,10.87273333,11.3915,18.21583333,17.30223333,13.82346667,8.3931,9.716233333,11.28056667,9.001966667,10.8763,15.13743333,17.7335,9.211166667,20.05446667,12.5579,16.6547,16.72513333,15.5948,15.34806667,15.19883333,9.8379,13.9575,15.1814,7.9264,5.475266667,3.920033333,4.107866667,1.7764,3.545633333,10.8108,3.238766667,2.913366667,0.834433333,1.082933333,4.762866667,4.709266667,10.87483333,7.613533333,7.926966667,4.611766667,3.9081,3.851233333,4.271066667,4.1316,6.1846,4.764366667,10.63693333,1.730466667,4.455733333,3.1413,4.707766667,3.531466667,4.959033333,6.0994,7.235733333,8.6938,8.3623,9.5266,5.880066667,5.3835,2.0326,3.302066667,1.894466667,2.484733333,8.7552,6.342266667,17.4122,15.1458,12.41226667,13.16613333,8.778966667,18.24613333,6.1249,4.2143,8.869966667,8.141733333,10.2196,10.08216667,11.0067,13.36036667,7.602166667,3.693533333,7.976633333,5.8229,27.746,19.6014,22.9761,20.0164,14.32153333,12.42516667,14.75716667,17.1701,19.358,18.69866667,21.41436667,4.951466667,6.1567,6.3642,17.67153333,22.35406667,15.17496667,17.55233333
630,18.41976667,16.6493,9.7778,6.792266667,9.072333333,11.41146667,10.37076667,6.850466667,4.912,5.046633333,13.12386667,11.81573333,23.51643333,23.90623333,25.4529,10.5568,10.9613,17.92263333,16.8692,13.46193333,8.1354,9.374933333,10.9253,8.8307,10.61123333,15.08076667,17.5466,8.900333333,19.79076667,12.3472,16.3861,16.43153333,15.28143333,14.98803333,15.02523333,9.601366667,13.78076667,15.0405,7.845866667,5.2461,3.812133333,3.971066667,1.673966667,3.397266667,10.7296,3.1647,2.716433333,0.7329,1.057,4.510766667,4.504433333,10.63116667,7.278566667,7.7336,4.4299,3.717966667,3.561533333,4.1608,3.9246,5.8384,4.5384,10.4571,1.546133333,4.26,2.927466667,4.562133333,3.4505,4.749866667,5.931733333,7.0608,8.628866667,8.175633333,9.299433333,5.5731,5.086866667,1.862566667,3.138533333,1.7022,2.155,8.712866667,6.326066667,17.39206667,15.00583333,12.53376667,13.4653,8.838833333,18.28616667,5.936733333,4.164533333,9.0163,8.276,10.76666667,10.66613333,11.63346667,13.39766667,7.7065,3.642933333,7.7683,5.4661,27.94146667,19.5878,23.1554,20.21246667,14.2595,12.51016667,14.8262,17.49386667,19.68683333,18.88736667,21.47463333,4.824566667,6.166066667,6.466633333,17.53433333,22.1718,15.12246667,17.49033333
